               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.028917,           0.0049636,           0.0016807,             0.99627,             0.99543,             0.99349,             0.59936,            0.028208,           0.0047078,          0.00066807,            0.007756,            0.007756,            0.007756
                  36,             0.02945,           0.0050699,           0.0014469,             0.98771,             0.99714,             0.99496,             0.59924,            0.027625,           0.0047085,          0.00069653,             0.00769,             0.00769,             0.00769
                  37,            0.029038,           0.0047979,           0.0013584,             0.99633,             0.99877,               0.995,             0.58558,            0.028819,           0.0046688,          0.00074262,            0.007624,            0.007624,            0.007624
                  38,            0.028192,           0.0048657,           0.0011834,             0.99625,             0.99987,               0.995,             0.57249,            0.028918,           0.0046669,          0.00061087,            0.007558,            0.007558,            0.007558
                  39,            0.028112,           0.0049953,           0.0012672,             0.99812,             0.99788,             0.99363,             0.60146,            0.027663,           0.0046564,          0.00063964,            0.007492,            0.007492,            0.007492
                  40,            0.027986,           0.0048833,           0.0011841,             0.99632,             0.99882,               0.995,             0.59386,            0.028309,           0.0046776,          0.00078784,            0.007426,            0.007426,            0.007426
                  41,            0.028417,           0.0050335,           0.0011403,             0.99332,             0.99324,             0.99051,             0.60704,             0.02743,           0.0046355,          0.00061353,             0.00736,             0.00736,             0.00736
                  42,            0.027807,           0.0044466,           0.0011662,             0.99299,             0.99421,             0.99178,             0.58994,            0.027736,            0.004671,          0.00058533,            0.007294,            0.007294,            0.007294
                  43,            0.027983,           0.0046977,           0.0012646,             0.99663,             0.99829,               0.995,             0.60571,            0.027201,           0.0046276,          0.00058438,            0.007228,            0.007228,            0.007228
                  44,            0.027816,           0.0048376,            0.001386,             0.99422,             0.99336,             0.99317,             0.59117,            0.028183,           0.0047202,          0.00059245,            0.007162,            0.007162,            0.007162
                  45,             0.02761,           0.0047818,           0.0011944,             0.99617,             0.99792,             0.99496,             0.59576,            0.028163,           0.0047095,           0.0005464,            0.007096,            0.007096,            0.007096
                  46,            0.028043,           0.0050374,           0.0014427,             0.99813,             0.99941,               0.995,             0.60021,             0.02744,           0.0046486,          0.00059209,             0.00703,             0.00703,             0.00703
                  47,            0.027598,           0.0049007,           0.0017189,             0.99387,                   1,               0.995,             0.58208,            0.027849,           0.0046822,          0.00057063,            0.006964,            0.006964,            0.006964
                  48,            0.027551,           0.0047079,           0.0011766,             0.99271,             0.99438,             0.99052,             0.58635,            0.028209,           0.0046173,          0.00063653,            0.006898,            0.006898,            0.006898
                  49,            0.027585,           0.0047595,           0.0012457,              0.9979,                   1,               0.995,              0.5834,            0.028023,           0.0045968,          0.00057598,            0.006832,            0.006832,            0.006832
                  50,            0.027229,            0.004737,           0.0011387,             0.99642,             0.99435,             0.99492,              0.5862,            0.028137,           0.0046232,          0.00054701,            0.006766,            0.006766,            0.006766
                  51,            0.026841,            0.004516,           0.0011441,             0.99421,             0.99925,             0.99498,              0.5825,            0.028082,           0.0046578,          0.00056833,              0.0067,              0.0067,              0.0067
                  52,            0.026863,           0.0047087,           0.0012555,             0.99139,             0.99512,             0.99404,             0.58441,             0.02758,           0.0046352,          0.00069334,            0.006634,            0.006634,            0.006634
                  53,            0.026956,           0.0046001,           0.0011728,             0.99436,             0.99829,             0.99496,             0.59033,             0.02762,           0.0046759,          0.00055066,            0.006568,            0.006568,            0.006568
                  54,            0.027379,           0.0046934,           0.0013393,             0.99707,             0.99978,               0.995,             0.60675,            0.027403,           0.0046052,          0.00060304,            0.006502,            0.006502,            0.006502
                  55,            0.026697,           0.0049109,           0.0010916,             0.99001,             0.99472,             0.99407,             0.59758,            0.027539,           0.0046093,          0.00065797,            0.006436,            0.006436,            0.006436
                  56,             0.02603,           0.0046289,          0.00097725,             0.99553,             0.99879,               0.995,              0.5925,            0.028038,           0.0046259,          0.00050851,             0.00637,             0.00637,             0.00637
                  57,            0.026304,           0.0045615,          0.00093304,             0.99795,             0.99561,             0.99473,             0.61931,            0.027223,           0.0046359,          0.00055599,            0.006304,            0.006304,            0.006304
                  58,            0.026425,           0.0046011,           0.0010714,             0.99621,             0.99186,             0.99481,             0.58328,            0.027524,            0.004699,          0.00050222,            0.006238,            0.006238,            0.006238
                  59,            0.026558,           0.0044828,          0.00095505,             0.99326,             0.99104,             0.98943,             0.58922,            0.027777,           0.0045918,          0.00049754,            0.006172,            0.006172,            0.006172
                  60,            0.026259,            0.004597,          0.00089394,             0.99842,             0.99533,               0.995,             0.60363,            0.027693,           0.0046234,          0.00050758,            0.006106,            0.006106,            0.006106
                  61,            0.025865,           0.0047499,          0.00097091,             0.99714,             0.99832,               0.995,             0.61026,            0.026916,           0.0046118,           0.0004891,             0.00604,             0.00604,             0.00604
                  62,            0.025778,           0.0047873,           0.0013771,             0.99808,             0.99792,             0.99466,             0.60122,            0.027961,           0.0046594,          0.00047569,            0.005974,            0.005974,            0.005974
                  63,            0.026535,           0.0047143,           0.0011279,             0.99736,                   1,               0.995,             0.59511,            0.027671,           0.0046211,          0.00044482,            0.005908,            0.005908,            0.005908
                  64,            0.026513,           0.0048166,          0.00099406,             0.99802,             0.99908,               0.995,             0.59657,            0.028086,           0.0046642,          0.00049178,            0.005842,            0.005842,            0.005842
