               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.030174,           0.0051216,           0.0018952,             0.99801,             0.99733,             0.99496,             0.57129,            0.029059,           0.0047961,          0.00075988,            0.008317,            0.008317,            0.008317
                  36,             0.03001,           0.0053034,           0.0015331,             0.99748,             0.99688,             0.99498,             0.59256,            0.028383,           0.0047479,          0.00071234,           0.0082675,           0.0082675,           0.0082675
                  37,            0.029622,           0.0051181,           0.0013834,             0.99171,             0.99373,             0.99067,             0.59276,            0.028099,           0.0047932,          0.00070342,            0.008218,            0.008218,            0.008218
                  38,            0.029514,            0.005063,           0.0014191,             0.99619,             0.99189,             0.99327,              0.5841,            0.028423,           0.0047622,          0.00065061,           0.0081685,           0.0081685,           0.0081685
                  39,            0.029493,           0.0050285,           0.0018151,              0.9867,                   1,              0.9946,             0.58768,            0.028338,           0.0047593,          0.00070802,            0.008119,            0.008119,            0.008119
                  40,            0.028931,            0.005064,           0.0016672,             0.99018,             0.99203,             0.99449,             0.59413,            0.028386,           0.0047666,           0.0012799,           0.0080695,           0.0080695,           0.0080695
                  41,            0.029211,           0.0050502,           0.0016481,             0.99624,             0.99792,             0.99496,             0.57113,            0.029149,            0.004798,          0.00063789,             0.00802,             0.00802,             0.00802
                  42,            0.029709,           0.0051315,           0.0016617,             0.99764,             0.99781,             0.99498,             0.58582,            0.028686,           0.0047679,           0.0006483,           0.0079705,           0.0079705,           0.0079705
                  43,            0.028858,           0.0050365,           0.0012907,             0.99672,             0.99854,               0.995,             0.59529,            0.027886,           0.0047267,           0.0006382,            0.007921,            0.007921,            0.007921
                  44,            0.028927,           0.0048884,           0.0013597,             0.99802,             0.99825,               0.995,             0.60138,            0.028284,           0.0047089,          0.00065263,           0.0078715,           0.0078715,           0.0078715
                  45,            0.029483,           0.0050377,           0.0016391,             0.99404,             0.99792,             0.99494,               0.585,             0.02916,           0.0047148,          0.00059391,            0.007822,            0.007822,            0.007822
                  46,            0.029052,           0.0047954,           0.0015949,             0.99603,             0.99366,             0.99478,             0.60492,             0.02775,           0.0047575,          0.00068526,           0.0077725,           0.0077725,           0.0077725
                  47,            0.028888,           0.0051309,           0.0015191,             0.99632,             0.99787,             0.99492,             0.60912,            0.027816,           0.0047127,          0.00059236,            0.007723,            0.007723,            0.007723
                  48,            0.028512,            0.005027,           0.0013997,             0.99281,             0.99761,             0.99496,             0.59679,             0.02789,           0.0046901,          0.00058089,           0.0076735,           0.0076735,           0.0076735
                  49,            0.028517,           0.0048935,           0.0014603,             0.99673,             0.99792,             0.99498,             0.58973,            0.028012,           0.0047534,           0.0005511,            0.007624,            0.007624,            0.007624
                  50,             0.02844,           0.0049765,           0.0012285,             0.99202,             0.99316,             0.99483,              0.5905,            0.028198,           0.0046215,          0.00058058,           0.0075745,           0.0075745,           0.0075745
                  51,            0.028591,           0.0047685,           0.0014466,             0.99318,             0.99825,             0.99496,             0.60023,            0.028524,           0.0047132,          0.00065402,            0.007525,            0.007525,            0.007525
                  52,            0.028301,           0.0048132,            0.001332,             0.99548,             0.99706,             0.99498,             0.58798,              0.0281,            0.004665,           0.0005509,           0.0074755,           0.0074755,           0.0074755
                  53,            0.028237,           0.0050778,           0.0011644,             0.99537,             0.99634,             0.99494,             0.60108,            0.028117,           0.0046442,          0.00053193,            0.007426,            0.007426,            0.007426
                  54,              0.0279,           0.0048899,           0.0011854,             0.99874,             0.99646,               0.995,             0.59876,            0.027702,           0.0046491,          0.00055181,           0.0073765,           0.0073765,           0.0073765
