               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  15,             0.03508,           0.0055723,           0.0036857,             0.96425,             0.98153,             0.98997,             0.52696,              0.0312,           0.0052044,           0.0023201,            0.008614,            0.008614,            0.008614
                  16,            0.033979,           0.0056802,           0.0027088,             0.97763,             0.98074,             0.98521,             0.55276,            0.030726,           0.0051677,           0.0014944,            0.008515,            0.008515,            0.008515
                  17,            0.034069,           0.0056176,           0.0028545,             0.98687,             0.98688,             0.99291,             0.55211,            0.031174,           0.0050335,            0.001551,            0.008416,            0.008416,            0.008416
                  18,            0.034199,           0.0056335,           0.0030752,              0.9584,             0.97254,              0.9849,             0.56443,            0.030992,           0.0053568,           0.0013502,            0.008317,            0.008317,            0.008317
                  19,             0.03328,           0.0054539,           0.0025887,             0.99149,             0.99193,             0.99498,             0.55917,            0.030298,           0.0049944,           0.0011228,            0.008218,            0.008218,            0.008218
                  20,            0.032915,           0.0056085,           0.0024595,             0.98691,             0.99424,              0.9934,             0.56537,            0.030851,           0.0050045,           0.0010418,            0.008119,            0.008119,            0.008119
                  21,            0.032568,            0.005144,           0.0023718,              0.9889,             0.99097,             0.99273,             0.58099,            0.029085,           0.0049293,          0.00093078,             0.00802,             0.00802,             0.00802
                  22,             0.03196,           0.0053153,           0.0023718,             0.99577,             0.99703,             0.99436,             0.59036,            0.029389,           0.0048767,            0.001041,            0.007921,            0.007921,            0.007921
                  23,            0.031904,           0.0054628,           0.0020268,             0.99423,             0.99428,             0.99318,             0.57862,            0.028924,           0.0049472,           0.0011146,            0.007822,            0.007822,            0.007822
                  24,            0.031619,           0.0050523,           0.0019546,             0.99001,             0.98525,             0.99373,             0.58015,            0.030069,           0.0049129,           0.0011517,            0.007723,            0.007723,            0.007723
                  25,            0.031645,           0.0052223,           0.0022604,             0.98458,             0.97893,              0.9829,             0.57554,            0.029439,           0.0049834,           0.0009307,            0.007624,            0.007624,            0.007624
                  26,            0.031457,           0.0052195,           0.0021247,             0.98846,             0.99161,             0.98708,             0.57971,            0.029047,           0.0048156,           0.0010375,            0.007525,            0.007525,            0.007525
                  27,            0.031384,           0.0053941,           0.0022332,             0.98597,             0.99009,             0.98874,             0.59233,            0.028766,             0.00484,          0.00078529,            0.007426,            0.007426,            0.007426
                  28,            0.030823,           0.0051555,           0.0017888,              0.9827,             0.98746,             0.99243,             0.60173,            0.028557,           0.0048293,          0.00084441,            0.007327,            0.007327,            0.007327
                  29,            0.030455,           0.0052378,           0.0021144,             0.98374,             0.99366,             0.98784,             0.59551,            0.029006,           0.0049519,           0.0014117,            0.007228,            0.007228,            0.007228
                  30,            0.030405,           0.0052596,           0.0019738,             0.98789,             0.99804,              0.9949,             0.60088,             0.02885,           0.0048808,          0.00082869,            0.007129,            0.007129,            0.007129
                  31,            0.030086,           0.0051322,           0.0019075,             0.99763,             0.99878,               0.995,              0.5829,            0.028573,           0.0048226,          0.00082394,             0.00703,             0.00703,             0.00703
                  32,            0.030075,           0.0054812,           0.0019861,             0.98843,             0.98921,             0.99337,              0.5792,            0.028683,           0.0048012,           0.0011133,            0.006931,            0.006931,            0.006931
                  33,            0.029752,           0.0051706,           0.0015818,             0.99276,             0.99524,             0.99484,             0.58146,            0.028741,           0.0047991,          0.00073446,            0.006832,            0.006832,            0.006832
                  34,            0.029919,           0.0051705,           0.0019821,             0.99301,             0.98903,             0.99362,             0.59199,            0.028588,           0.0048421,          0.00074913,            0.006733,            0.006733,            0.006733
                  35,            0.029567,           0.0051201,           0.0017519,             0.99652,             0.99662,               0.995,             0.58376,            0.029079,           0.0047831,          0.00067501,            0.006634,            0.006634,            0.006634
                  36,            0.029428,           0.0053252,           0.0015501,             0.99662,             0.99897,               0.995,             0.59534,            0.028151,           0.0046953,          0.00064562,            0.006535,            0.006535,            0.006535
                  37,            0.028617,           0.0050738,           0.0015425,             0.99767,             0.99757,             0.99498,             0.60842,            0.027774,           0.0047294,          0.00059159,            0.006436,            0.006436,            0.006436
                  38,            0.028573,           0.0049904,           0.0014142,             0.99766,             0.99763,               0.995,             0.60214,            0.027976,           0.0047389,          0.00058335,            0.006337,            0.006337,            0.006337
                  39,            0.028854,           0.0049651,           0.0016346,             0.99215,             0.99394,             0.99335,             0.59131,            0.027934,           0.0047326,          0.00070293,            0.006238,            0.006238,            0.006238
                  40,            0.027928,           0.0049712,           0.0014878,             0.98326,              0.9823,             0.99109,             0.59528,            0.027986,           0.0047326,           0.0015886,            0.006139,            0.006139,            0.006139
                  41,            0.028385,           0.0049727,           0.0013726,             0.99758,             0.99893,               0.995,             0.57521,             0.02801,           0.0047294,           0.0005532,             0.00604,             0.00604,             0.00604
                  42,              0.0288,           0.0050491,           0.0016406,             0.99248,             0.99377,             0.99062,             0.59242,            0.028065,           0.0047379,          0.00058632,            0.005941,            0.005941,            0.005941
                  43,            0.028227,           0.0049851,           0.0013001,             0.99712,             0.99523,             0.99494,             0.59372,            0.027898,           0.0047916,          0.00064866,            0.005842,            0.005842,            0.005842
                  44,            0.027939,           0.0048384,            0.001531,             0.99728,             0.99664,               0.995,             0.60262,            0.027697,           0.0047215,          0.00054421,            0.005743,            0.005743,            0.005743
                  45,            0.028473,           0.0049543,           0.0014738,             0.99657,             0.99721,               0.995,             0.58508,            0.028676,           0.0047001,          0.00055053,            0.005644,            0.005644,            0.005644
                  46,            0.028106,           0.0047287,           0.0011394,             0.99802,             0.99383,             0.99476,             0.59687,            0.027563,           0.0046853,          0.00056172,            0.005545,            0.005545,            0.005545
                  47,            0.027881,           0.0050659,           0.0014205,             0.99699,             0.99288,             0.99462,             0.61004,            0.027557,            0.004665,           0.0005195,            0.005446,            0.005446,            0.005446
                  48,            0.027568,            0.004966,           0.0010643,             0.99569,             0.99799,               0.995,             0.60528,            0.027198,           0.0046285,          0.00048768,            0.005347,            0.005347,            0.005347
                  49,            0.027619,           0.0048154,           0.0012342,             0.99828,             0.99859,               0.995,             0.60132,            0.027721,           0.0047037,          0.00052756,            0.005248,            0.005248,            0.005248
                  50,            0.027228,           0.0049343,           0.0010505,             0.99653,              0.9988,               0.995,             0.60315,            0.027484,           0.0046041,          0.00044499,            0.005149,            0.005149,            0.005149
                  51,             0.02718,           0.0046778,           0.0011195,             0.99693,             0.99923,               0.995,             0.60002,            0.027579,           0.0045986,          0.00056562,             0.00505,             0.00505,             0.00505
                  52,            0.026991,           0.0047283,           0.0012161,              0.9902,             0.99454,             0.99039,             0.60393,            0.027273,           0.0046089,          0.00050442,            0.004951,            0.004951,            0.004951
                  53,            0.027124,           0.0049938,             0.00107,             0.99326,             0.99931,               0.995,             0.60769,            0.027906,           0.0046351,          0.00048931,            0.004852,            0.004852,            0.004852
                  54,            0.026325,           0.0048153,           0.0010719,             0.99484,             0.99894,               0.995,             0.59969,            0.027462,           0.0046485,          0.00044479,            0.004753,            0.004753,            0.004753
                  55,            0.026418,             0.00465,          0.00072334,             0.99827,             0.99637,               0.995,             0.60196,             0.02727,            0.004629,          0.00040112,            0.004654,            0.004654,            0.004654
                  56,               0.026,           0.0048308,          0.00099046,             0.99291,             0.99865,             0.99496,             0.60686,            0.027197,            0.004636,          0.00043578,            0.004555,            0.004555,            0.004555
                  57,            0.026045,           0.0047457,          0.00095984,             0.99197,             0.99811,             0.99496,             0.60968,            0.026842,           0.0045629,          0.00042277,            0.004456,            0.004456,            0.004456
                  58,            0.026116,           0.0047078,          0.00080925,             0.99692,             0.99715,             0.99486,             0.61249,            0.027378,           0.0046621,          0.00041664,            0.004357,            0.004357,            0.004357
                  59,             0.02591,           0.0046648,          0.00074256,             0.99808,             0.99882,               0.995,             0.60996,            0.027127,           0.0046276,          0.00042306,            0.004258,            0.004258,            0.004258
                  60,            0.026488,           0.0046985,          0.00084829,              0.9986,             0.99904,               0.995,             0.59005,            0.027693,           0.0046278,          0.00039731,            0.004159,            0.004159,            0.004159
                  61,            0.025932,           0.0048384,          0.00068113,             0.99354,             0.99432,             0.99343,             0.61521,            0.026863,           0.0046243,          0.00036311,             0.00406,             0.00406,             0.00406
                  62,            0.025718,           0.0046885,          0.00073447,             0.99791,              0.9992,               0.995,             0.61382,            0.026647,            0.004581,          0.00038357,            0.003961,            0.003961,            0.003961
                  63,            0.025467,           0.0047275,          0.00069936,             0.99714,             0.99885,               0.995,             0.60236,            0.026919,           0.0046107,          0.00036845,            0.003862,            0.003862,            0.003862
                  64,            0.025447,           0.0048783,          0.00077334,               0.997,             0.99871,               0.995,             0.60967,            0.026824,           0.0046068,          0.00035015,            0.003763,            0.003763,            0.003763
                  65,            0.025353,           0.0046838,          0.00075484,             0.99745,             0.99884,               0.995,             0.62734,            0.026157,           0.0045651,          0.00037453,            0.003664,            0.003664,            0.003664
                  66,            0.025002,           0.0046557,          0.00070936,             0.99743,             0.99833,               0.995,             0.60361,            0.027061,           0.0046642,          0.00035568,            0.003565,            0.003565,            0.003565
                  67,            0.025565,           0.0047833,          0.00061144,             0.99407,             0.99322,             0.98837,             0.60631,            0.026756,           0.0046139,          0.00035643,            0.003466,            0.003466,            0.003466
                  68,            0.025052,           0.0047141,          0.00064787,             0.99831,             0.99871,               0.995,             0.61582,            0.026679,           0.0046512,          0.00033567,            0.003367,            0.003367,            0.003367
                  69,            0.025102,           0.0044492,          0.00087719,             0.99851,             0.99761,               0.995,             0.61544,            0.026873,           0.0046283,          0.00035705,            0.003268,            0.003268,            0.003268
                  70,            0.024611,           0.0045026,             0.00062,             0.99864,             0.99813,               0.995,             0.62132,            0.026677,            0.004596,          0.00033956,            0.003169,            0.003169,            0.003169
                  71,            0.024876,           0.0045317,          0.00059827,             0.99862,             0.99843,               0.995,               0.616,            0.026865,           0.0045967,          0.00032562,             0.00307,             0.00307,             0.00307
                  72,            0.024901,           0.0046803,          0.00074725,             0.99819,             0.99813,               0.995,             0.61511,            0.026799,           0.0046013,          0.00030802,            0.002971,            0.002971,            0.002971
                  73,            0.025221,           0.0046266,          0.00087937,             0.99784,              0.9981,               0.995,             0.62163,            0.026452,           0.0045981,          0.00033622,            0.002872,            0.002872,            0.002872
                  74,            0.024241,           0.0046352,          0.00088819,             0.99826,              0.9984,               0.995,             0.62031,              0.0267,           0.0045993,          0.00032131,            0.002773,            0.002773,            0.002773
                  75,            0.024783,           0.0045112,          0.00074251,             0.99091,             0.99365,             0.99207,             0.60882,            0.026892,           0.0045783,          0.00032068,            0.002674,            0.002674,            0.002674
                  76,            0.024239,            0.004543,          0.00082091,             0.99806,             0.99887,               0.995,             0.61584,            0.026889,           0.0045424,          0.00030568,            0.002575,            0.002575,            0.002575
                  77,            0.024458,           0.0045002,          0.00068811,             0.99837,             0.99834,               0.995,             0.62507,            0.026539,           0.0045472,          0.00031275,            0.002476,            0.002476,            0.002476
                  78,            0.024129,           0.0044336,           0.0006574,             0.99862,             0.99858,               0.995,             0.61816,            0.026591,           0.0045641,          0.00028356,            0.002377,            0.002377,            0.002377
                  79,            0.024153,           0.0045377,          0.00068088,             0.99821,             0.99854,               0.995,             0.61229,             0.02661,           0.0045784,          0.00026414,            0.002278,            0.002278,            0.002278
                  80,             0.02418,           0.0047617,          0.00081683,             0.99805,             0.99833,               0.995,             0.61513,            0.026978,           0.0045777,          0.00027626,            0.002179,            0.002179,            0.002179
                  81,            0.024021,           0.0044374,          0.00051355,              0.9983,             0.99829,               0.995,             0.62265,            0.026594,           0.0045652,          0.00025943,             0.00208,             0.00208,             0.00208
                  82,            0.023227,           0.0043687,          0.00057688,             0.99817,             0.99793,               0.995,             0.60278,            0.026962,           0.0046031,          0.00025155,            0.001981,            0.001981,            0.001981
                  83,            0.023565,           0.0043644,          0.00048883,             0.99801,             0.99827,               0.995,             0.61891,            0.026446,           0.0045746,          0.00024683,            0.001882,            0.001882,            0.001882
                  84,            0.023584,           0.0045623,          0.00052387,             0.99808,             0.99842,               0.995,             0.62007,            0.026387,           0.0045771,          0.00023302,            0.001783,            0.001783,            0.001783
                  85,            0.023352,           0.0044755,          0.00045296,             0.99843,             0.99825,               0.995,             0.61491,            0.026709,            0.004597,          0.00024036,            0.001684,            0.001684,            0.001684
                  86,            0.023314,           0.0045095,          0.00058893,             0.99825,             0.99821,               0.995,             0.62475,            0.026635,           0.0045555,          0.00023663,            0.001585,            0.001585,            0.001585
                  87,            0.023244,           0.0042876,          0.00047919,             0.99808,             0.99837,               0.995,             0.62239,            0.026437,           0.0045886,          0.00023541,            0.001486,            0.001486,            0.001486
                  88,            0.023022,           0.0044335,          0.00054426,             0.99787,              0.9984,               0.995,             0.62189,            0.026656,           0.0045846,          0.00022439,            0.001387,            0.001387,            0.001387
                  89,            0.022855,           0.0042916,          0.00044532,             0.99818,             0.99869,               0.995,             0.61839,            0.026686,           0.0046095,           0.0002146,            0.001288,            0.001288,            0.001288
                  90,            0.023175,           0.0044575,          0.00044723,             0.99865,             0.99831,               0.995,              0.6147,            0.026582,           0.0045905,          0.00020538,            0.001189,            0.001189,            0.001189
                  91,            0.023245,           0.0044029,          0.00045387,             0.99836,             0.99845,               0.995,             0.61245,            0.026702,           0.0046001,          0.00019435,             0.00109,             0.00109,             0.00109
                  92,            0.023016,           0.0043756,          0.00039138,             0.99856,             0.99833,               0.995,             0.62173,            0.026347,           0.0046074,           0.0001899,            0.000991,            0.000991,            0.000991
                  93,            0.023174,           0.0043579,          0.00038516,             0.99833,             0.99854,               0.995,             0.61554,            0.026395,           0.0046054,           0.0001837,            0.000892,            0.000892,            0.000892
                  94,             0.02273,           0.0043088,          0.00045454,             0.99818,              0.9986,               0.995,             0.62692,            0.026441,           0.0045896,          0.00018219,            0.000793,            0.000793,            0.000793
                  95,            0.022703,           0.0043025,           0.0004485,             0.99835,             0.99872,               0.995,             0.61409,            0.026472,           0.0045932,          0.00018382,            0.000694,            0.000694,            0.000694
                  96,            0.022605,           0.0042619,          0.00042639,             0.99866,             0.99895,               0.995,              0.6131,            0.026391,           0.0045951,          0.00017982,            0.000595,            0.000595,            0.000595
                  97,            0.022245,           0.0042503,          0.00034672,             0.99845,             0.99906,               0.995,              0.6181,            0.026398,           0.0046046,          0.00017732,            0.000496,            0.000496,            0.000496
                  98,            0.022233,            0.004356,          0.00044219,             0.99834,             0.99894,               0.995,             0.61684,            0.026515,           0.0046052,          0.00017318,            0.000397,            0.000397,            0.000397
                  99,            0.022316,           0.0042918,          0.00036968,             0.99832,             0.99882,               0.995,             0.62044,            0.026285,           0.0046054,          0.00016757,            0.000298,            0.000298,            0.000298
