               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  45,            0.027829,           0.0048426,           0.0016061,             0.99688,                   1,               0.995,             0.60117,            0.028045,           0.0046779,          0.00063526,            0.007096,            0.007096,            0.007096
                  46,            0.028023,           0.0050342,           0.0014728,             0.99915,             0.99869,               0.995,             0.60241,            0.027401,           0.0046533,          0.00059839,             0.00703,             0.00703,             0.00703
                  47,            0.027508,           0.0048962,            0.001361,             0.99804,                   1,               0.995,             0.59835,             0.02724,           0.0046102,          0.00052866,            0.006964,            0.006964,            0.006964
                  48,            0.027582,           0.0046991,           0.0011425,             0.99791,             0.99973,               0.995,             0.59772,            0.027416,           0.0046086,           0.0005982,            0.006898,            0.006898,            0.006898
                  49,             0.02785,           0.0047848,           0.0015515,             0.99773,                   1,               0.995,             0.60402,            0.026789,           0.0045882,          0.00061507,            0.006832,            0.006832,            0.006832
                  50,            0.027776,           0.0048096,           0.0012198,             0.99799,             0.99298,             0.99469,             0.58905,            0.027629,           0.0045935,          0.00057086,            0.006766,            0.006766,            0.006766
                  51,            0.027225,           0.0045529,           0.0013751,             0.99699,             0.99411,             0.99476,             0.60527,            0.027521,            0.004615,          0.00059167,              0.0067,              0.0067,              0.0067
                  52,             0.02707,           0.0047612,           0.0012459,             0.99643,             0.99822,               0.995,             0.58513,            0.027621,            0.004626,          0.00053555,            0.006634,            0.006634,            0.006634
                  53,             0.02708,           0.0046211,           0.0012737,             0.99789,             0.99878,               0.995,             0.60373,            0.027204,           0.0046132,          0.00050946,            0.006568,            0.006568,            0.006568
                  54,            0.027478,           0.0047701,           0.0011933,             0.99544,             0.99876,             0.99496,             0.59931,            0.027714,           0.0046386,          0.00051304,            0.006502,            0.006502,            0.006502
                  55,            0.026843,           0.0049483,           0.0010865,             0.99807,             0.99858,               0.995,             0.59424,            0.027481,           0.0046088,          0.00055119,            0.006436,            0.006436,            0.006436
                  56,            0.026404,           0.0047291,            0.001294,             0.98726,                   1,             0.99459,             0.59736,            0.027651,           0.0047025,          0.00054292,             0.00637,             0.00637,             0.00637
                  57,            0.026949,           0.0046703,          0.00098226,             0.99478,             0.99269,             0.99493,             0.61056,            0.027457,           0.0047663,          0.00057533,            0.006304,            0.006304,            0.006304
                  58,            0.026628,           0.0046455,           0.0014345,             0.99574,             0.98965,             0.99472,             0.59121,            0.027888,           0.0047119,          0.00063363,            0.006238,            0.006238,            0.006238
                  59,            0.026847,           0.0045761,           0.0012667,             0.99307,             0.99805,               0.995,             0.58517,            0.028188,           0.0046551,          0.00048677,            0.006172,            0.006172,            0.006172
                  60,            0.026569,           0.0046802,          0.00096131,             0.99751,             0.99994,               0.995,             0.61579,            0.027618,           0.0045945,          0.00051091,            0.006106,            0.006106,            0.006106
                  61,            0.026158,           0.0047657,          0.00085868,             0.99274,             0.99966,             0.99496,             0.61245,            0.027078,           0.0045897,           0.0004505,             0.00604,             0.00604,             0.00604
                  62,            0.026161,           0.0048024,           0.0009525,             0.99682,             0.99824,               0.995,             0.60922,            0.027503,           0.0045719,          0.00046836,            0.005974,            0.005974,            0.005974
                  63,            0.026246,           0.0046487,          0.00094294,             0.99386,             0.99877,               0.995,             0.60962,            0.027394,           0.0046028,          0.00044924,            0.005908,            0.005908,            0.005908
                  64,            0.026187,           0.0047592,          0.00086376,             0.99682,                   1,               0.995,             0.60229,            0.027773,           0.0046346,           0.0004725,            0.005842,            0.005842,            0.005842
                  65,            0.025896,            0.004742,           0.0011089,             0.99299,             0.99574,             0.99185,             0.60453,            0.027514,           0.0045585,           0.0004357,            0.005776,            0.005776,            0.005776
                  66,            0.025956,           0.0046718,            0.001023,             0.99773,             0.99996,               0.995,             0.60994,            0.027333,           0.0045736,          0.00044814,             0.00571,             0.00571,             0.00571
                  67,             0.02596,           0.0045449,          0.00085064,             0.99838,             0.99839,               0.995,              0.6107,            0.027423,           0.0045102,          0.00041723,            0.005644,            0.005644,            0.005644
                  68,            0.025656,           0.0044632,          0.00087103,             0.99829,             0.99972,               0.995,             0.59167,            0.027971,           0.0046407,          0.00046405,            0.005578,            0.005578,            0.005578
                  69,            0.025816,           0.0045508,          0.00077788,             0.99817,                   1,               0.995,             0.60359,            0.027611,           0.0045984,          0.00045675,            0.005512,            0.005512,            0.005512
                  70,            0.025053,           0.0046654,          0.00082016,               0.991,             0.99359,               0.993,             0.59366,            0.027995,           0.0046264,            0.000403,            0.005446,            0.005446,            0.005446
                  71,            0.025378,           0.0044571,          0.00086264,             0.99531,             0.99723,             0.99451,             0.59768,            0.027316,           0.0046416,          0.00044905,             0.00538,             0.00538,             0.00538
                  72,            0.025313,            0.004499,           0.0007516,             0.99018,              0.9967,             0.99496,             0.61213,            0.027369,           0.0046142,          0.00045249,            0.005314,            0.005314,            0.005314
                  73,            0.025753,           0.0046021,           0.0008506,             0.99313,             0.99694,             0.99438,             0.60346,            0.027788,           0.0046807,          0.00051129,            0.005248,            0.005248,            0.005248
                  74,             0.02497,           0.0044196,          0.00097376,             0.99602,             0.99976,               0.995,             0.61712,            0.026849,           0.0046127,          0.00038177,            0.005182,            0.005182,            0.005182
                  75,            0.025112,           0.0044531,          0.00090265,             0.99748,             0.99792,             0.99498,             0.61652,            0.026848,           0.0045821,          0.00041489,            0.005116,            0.005116,            0.005116
                  76,            0.025341,            0.004462,            0.001139,              0.9937,             0.99834,             0.99474,             0.60211,            0.027421,           0.0046307,          0.00046089,             0.00505,             0.00505,             0.00505
                  77,            0.024613,           0.0045477,          0.00078017,             0.99436,             0.99824,               0.995,             0.61127,            0.027283,            0.004579,          0.00039419,            0.004984,            0.004984,            0.004984
                  78,            0.025137,            0.004467,          0.00083271,             0.99826,             0.99842,               0.995,             0.61667,            0.027349,           0.0046207,          0.00037496,            0.004918,            0.004918,            0.004918
                  79,            0.024591,           0.0044437,          0.00088683,             0.99334,             0.99415,             0.99106,             0.60991,             0.02765,            0.004582,          0.00042277,            0.004852,            0.004852,            0.004852
                  80,            0.024634,           0.0045188,          0.00066727,             0.99722,             0.99841,               0.995,             0.60869,            0.027198,           0.0045866,          0.00038129,            0.004786,            0.004786,            0.004786
                  81,            0.024252,           0.0045221,          0.00080546,             0.99709,             0.99847,               0.995,             0.60307,            0.027343,           0.0046025,          0.00039687,             0.00472,             0.00472,             0.00472
                  82,            0.024602,           0.0043923,          0.00079024,             0.99759,             0.99924,               0.995,              0.6044,            0.027301,           0.0046501,          0.00039791,            0.004654,            0.004654,            0.004654
                  83,            0.024669,           0.0043764,          0.00068481,             0.99784,             0.99872,               0.995,             0.60015,            0.027844,            0.004604,          0.00036311,            0.004588,            0.004588,            0.004588
                  84,            0.023982,           0.0043659,          0.00059481,             0.99293,              0.9944,             0.99014,             0.61113,            0.027654,           0.0046364,          0.00034984,            0.004522,            0.004522,            0.004522
                  85,            0.024361,           0.0044203,          0.00062897,             0.99772,                   1,               0.995,              0.5958,            0.027499,           0.0046066,          0.00034835,            0.004456,            0.004456,            0.004456
                  86,            0.024658,           0.0043914,          0.00073203,             0.99796,                   1,               0.995,              0.6007,            0.027544,           0.0045908,          0.00037044,             0.00439,             0.00439,             0.00439
                  87,            0.024125,           0.0043943,          0.00077054,             0.99787,             0.99908,               0.995,              0.5915,            0.027777,           0.0046234,          0.00036322,            0.004324,            0.004324,            0.004324
                  88,            0.023886,           0.0043254,          0.00073396,             0.99875,             0.99985,               0.995,             0.61943,            0.027284,           0.0045812,          0.00034902,            0.004258,            0.004258,            0.004258
                  89,            0.023989,           0.0043962,          0.00074562,             0.99722,             0.99973,               0.995,             0.61075,            0.026927,           0.0045802,          0.00032485,            0.004192,            0.004192,            0.004192
                  90,            0.023616,           0.0043574,          0.00069328,             0.99699,              0.9989,               0.995,             0.59548,            0.027847,           0.0046386,          0.00032923,            0.004126,            0.004126,            0.004126
                  91,            0.023625,           0.0044666,          0.00052683,             0.99763,              0.9987,               0.995,             0.60594,            0.027461,            0.004628,          0.00032867,             0.00406,             0.00406,             0.00406
                  92,            0.023255,           0.0044287,          0.00070318,             0.99705,                   1,               0.995,             0.60341,            0.027738,           0.0045966,          0.00031827,            0.003994,            0.003994,            0.003994
                  93,            0.023526,           0.0041903,          0.00072235,             0.99833,             0.99962,               0.995,             0.62227,            0.027353,           0.0045953,          0.00032191,            0.003928,            0.003928,            0.003928
                  94,            0.023418,            0.004401,          0.00067502,             0.99852,                   1,               0.995,             0.61207,            0.027265,           0.0046553,          0.00031562,            0.003862,            0.003862,            0.003862
                  95,            0.023231,           0.0043294,          0.00065094,             0.99814,              0.9996,               0.995,             0.61465,            0.027073,           0.0046329,          0.00031041,            0.003796,            0.003796,            0.003796
                  96,            0.023551,           0.0044733,          0.00052032,             0.99804,                   1,               0.995,             0.60874,            0.027472,           0.0046315,          0.00029352,             0.00373,             0.00373,             0.00373
                  97,            0.022571,           0.0041297,           0.0006539,             0.99838,             0.99823,               0.995,             0.61069,            0.027183,           0.0046012,          0.00030971,            0.003664,            0.003664,            0.003664
                  98,            0.023442,            0.004208,          0.00067496,             0.99708,             0.99921,               0.995,             0.61603,            0.027158,           0.0045855,          0.00034032,            0.003598,            0.003598,            0.003598
                  99,            0.023252,           0.0042418,          0.00064979,             0.99732,             0.99977,               0.995,             0.60703,            0.027808,           0.0046113,           0.0003169,            0.003532,            0.003532,            0.003532
                 100,             0.02333,           0.0043876,          0.00056303,             0.99848,                   1,               0.995,              0.6209,            0.026944,           0.0045726,          0.00030073,            0.003466,            0.003466,            0.003466
                 101,            0.022727,           0.0043468,          0.00056089,             0.99883,             0.99749,               0.995,             0.62402,            0.026909,           0.0045897,          0.00028915,              0.0034,              0.0034,              0.0034
                 102,             0.02319,           0.0043029,          0.00052332,             0.99771,             0.99978,               0.995,             0.61403,            0.027018,           0.0045582,          0.00031911,            0.003334,            0.003334,            0.003334
                 103,            0.022989,           0.0042479,          0.00067777,             0.99769,             0.99994,               0.995,             0.62434,            0.027014,           0.0045881,          0.00029683,            0.003268,            0.003268,            0.003268
                 104,            0.023235,           0.0042989,           0.0005516,             0.99838,             0.99979,               0.995,             0.61552,            0.027203,           0.0045578,          0.00029667,            0.003202,            0.003202,            0.003202
                 105,            0.022341,           0.0042372,          0.00051677,             0.99726,             0.99994,               0.995,             0.61254,            0.027645,           0.0046503,          0.00026965,            0.003136,            0.003136,            0.003136
                 106,             0.02255,           0.0041725,          0.00041086,             0.99795,                   1,               0.995,             0.61129,            0.027431,           0.0046299,          0.00027174,             0.00307,             0.00307,             0.00307
                 107,            0.022403,           0.0042261,          0.00043569,             0.99835,             0.99826,               0.995,             0.60724,            0.027086,            0.004648,           0.0002707,            0.003004,            0.003004,            0.003004
                 108,            0.021818,            0.004257,          0.00047401,             0.99827,             0.99859,               0.995,             0.61314,            0.027504,           0.0046236,          0.00026758,            0.002938,            0.002938,            0.002938
                 109,            0.021767,           0.0041908,          0.00046363,             0.99862,             0.99922,               0.995,             0.59952,            0.027609,           0.0046548,          0.00025477,            0.002872,            0.002872,            0.002872
                 110,            0.022024,           0.0041687,          0.00042834,              0.9941,             0.99574,             0.98972,             0.61364,            0.027087,             0.00466,          0.00024882,            0.002806,            0.002806,            0.002806
                 111,            0.022461,           0.0042348,          0.00041831,             0.99821,                   1,               0.995,             0.61005,            0.026962,           0.0045823,          0.00026129,             0.00274,             0.00274,             0.00274
                 112,            0.021901,           0.0042521,          0.00049271,             0.99814,             0.99907,               0.995,             0.61822,            0.026825,           0.0046637,          0.00025103,            0.002674,            0.002674,            0.002674
                 113,            0.021933,           0.0039996,          0.00046237,             0.99817,                   1,               0.995,             0.61856,            0.026974,           0.0046208,          0.00024406,            0.002608,            0.002608,            0.002608
                 114,            0.021815,           0.0040953,          0.00045745,             0.99794,             0.99971,               0.995,             0.61307,            0.026925,           0.0045937,          0.00024157,            0.002542,            0.002542,            0.002542
                 115,             0.02155,           0.0039801,          0.00049376,             0.99811,             0.99946,               0.995,              0.6182,            0.027188,           0.0046965,          0.00022544,            0.002476,            0.002476,            0.002476
                 116,            0.021844,           0.0042482,          0.00046808,             0.99792,             0.99975,               0.995,             0.61562,            0.027691,           0.0046782,          0.00022778,             0.00241,             0.00241,             0.00241
                 117,            0.021703,           0.0042273,           0.0003396,               0.998,              0.9997,               0.995,             0.61472,            0.027384,           0.0046675,          0.00022506,            0.002344,            0.002344,            0.002344
                 118,            0.021862,            0.004048,          0.00037304,             0.99806,             0.99993,               0.995,             0.61477,             0.02743,           0.0046796,          0.00021988,            0.002278,            0.002278,            0.002278
                 119,             0.02196,            0.004045,          0.00048002,              0.9981,             0.99922,               0.995,             0.61453,            0.027501,           0.0046528,           0.0002198,            0.002212,            0.002212,            0.002212
                 120,            0.021729,            0.004038,          0.00040493,             0.99806,             0.99996,               0.995,             0.61641,            0.027329,           0.0046899,          0.00022811,            0.002146,            0.002146,            0.002146
                 121,            0.020953,           0.0042848,           0.0004856,             0.99819,              0.9996,               0.995,             0.61562,            0.027597,           0.0047107,          0.00022542,             0.00208,             0.00208,             0.00208
                 122,            0.021283,           0.0040805,          0.00040995,             0.99806,             0.99975,               0.995,              0.5995,            0.027469,           0.0046895,          0.00020638,            0.002014,            0.002014,            0.002014
                 123,            0.021165,           0.0041725,          0.00039143,             0.99821,              0.9999,               0.995,             0.60558,            0.027676,           0.0046735,          0.00020374,            0.001948,            0.001948,            0.001948
                 124,            0.021083,           0.0040764,          0.00035811,             0.99768,             0.99946,               0.995,             0.61426,            0.027642,           0.0047046,          0.00020634,            0.001882,            0.001882,            0.001882
                 125,            0.020658,           0.0038862,          0.00037105,             0.99745,             0.99942,               0.995,             0.61044,             0.02757,           0.0047294,          0.00021242,            0.001816,            0.001816,            0.001816
                 126,            0.020872,           0.0039774,          0.00038729,             0.99806,             0.99952,               0.995,             0.61388,            0.027495,           0.0046957,          0.00020708,             0.00175,             0.00175,             0.00175
                 127,            0.020554,           0.0040985,          0.00033116,             0.99846,                   1,               0.995,             0.60865,            0.027556,           0.0046916,          0.00021106,            0.001684,            0.001684,            0.001684
                 128,            0.020493,           0.0040722,          0.00032866,             0.99858,                   1,               0.995,             0.61344,            0.027613,           0.0047109,          0.00019737,            0.001618,            0.001618,            0.001618
                 129,            0.020227,           0.0041312,           0.0002691,             0.99859,             0.99989,               0.995,             0.61264,            0.027748,             0.00471,          0.00018722,            0.001552,            0.001552,            0.001552
                 130,            0.020031,           0.0039063,          0.00033874,             0.99876,                   1,               0.995,             0.60977,            0.027683,           0.0047547,          0.00017916,            0.001486,            0.001486,            0.001486
                 131,            0.020418,           0.0040169,          0.00038223,             0.99827,                   1,               0.995,             0.61996,            0.027334,           0.0046983,          0.00018043,             0.00142,             0.00142,             0.00142
                 132,            0.020434,           0.0039291,          0.00045079,              0.9984,             0.99982,               0.995,              0.6181,            0.027343,           0.0047114,          0.00017872,            0.001354,            0.001354,            0.001354
                 133,            0.020209,             0.00392,           0.0003166,              0.9981,             0.99985,               0.995,             0.60862,            0.027458,           0.0047322,          0.00017844,            0.001288,            0.001288,            0.001288
                 134,            0.019827,           0.0038873,          0.00030557,             0.99842,             0.99966,               0.995,             0.61533,            0.027475,           0.0047509,          0.00017265,            0.001222,            0.001222,            0.001222
                 135,            0.019808,           0.0038788,          0.00032757,             0.99837,             0.99976,               0.995,             0.61261,            0.027466,           0.0047692,          0.00017019,            0.001156,            0.001156,            0.001156
                 136,            0.020004,           0.0038656,          0.00039995,             0.99864,                   1,               0.995,              0.6143,            0.027391,           0.0047535,          0.00016524,             0.00109,             0.00109,             0.00109
                 137,             0.02025,            0.003929,          0.00033696,             0.99842,                   1,               0.995,             0.61628,            0.027475,           0.0047531,          0.00016116,            0.001024,            0.001024,            0.001024
                 138,            0.019783,            0.003924,          0.00028494,             0.99858,                   1,               0.995,             0.61326,             0.02764,           0.0047527,          0.00015942,            0.000958,            0.000958,            0.000958
                 139,            0.019416,           0.0040692,          0.00031193,             0.99874,                   1,               0.995,             0.61511,            0.027757,           0.0047365,          0.00015811,            0.000892,            0.000892,            0.000892
                 140,            0.019764,            0.003828,          0.00029333,             0.99837,                   1,               0.995,             0.61082,            0.027784,           0.0047825,          0.00015588,            0.000826,            0.000826,            0.000826
                 141,             0.01965,           0.0038394,          0.00047552,             0.99827,                   1,               0.995,             0.61478,            0.027635,            0.004765,          0.00015533,             0.00076,             0.00076,             0.00076
                 142,            0.019374,           0.0039528,          0.00030885,             0.99844,                   1,               0.995,                0.61,             0.02774,           0.0047627,          0.00015719,            0.000694,            0.000694,            0.000694
                 143,            0.019288,           0.0038579,          0.00024459,             0.99848,             0.99994,               0.995,             0.61758,            0.027638,           0.0047547,          0.00015009,            0.000628,            0.000628,            0.000628
                 144,            0.019133,           0.0038501,          0.00040773,             0.99823,             0.99989,               0.995,             0.61499,            0.027732,            0.004766,          0.00014641,            0.000562,            0.000562,            0.000562
                 145,            0.019028,           0.0037883,          0.00022665,             0.99855,             0.99986,               0.995,             0.61408,            0.027795,           0.0047639,          0.00014502,            0.000496,            0.000496,            0.000496
                 146,            0.019228,           0.0039191,          0.00024458,             0.99855,             0.99999,               0.995,             0.61557,            0.027588,           0.0047699,          0.00013934,             0.00043,             0.00043,             0.00043
                 147,            0.018605,            0.003943,          0.00024245,             0.99847,                   1,               0.995,             0.61569,            0.027694,           0.0047826,          0.00013742,            0.000364,            0.000364,            0.000364
                 148,             0.01915,           0.0038348,          0.00028786,             0.99859,                   1,               0.995,             0.61255,            0.027673,           0.0047821,          0.00013371,            0.000298,            0.000298,            0.000298
                 149,            0.018839,           0.0038099,          0.00025647,             0.99863,                   1,               0.995,             0.61182,            0.027642,           0.0047763,          0.00013088,            0.000232,            0.000232,            0.000232
