               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  26,            0.031977,           0.0052164,           0.0018707,             0.99534,             0.99045,             0.99494,             0.55333,            0.029742,           0.0048582,          0.00093975,             0.00835,             0.00835,             0.00835
                  27,            0.031835,           0.0054263,           0.0021461,             0.98927,             0.98989,             0.99202,             0.57718,            0.029519,           0.0048731,          0.00087444,            0.008284,            0.008284,            0.008284
                  28,             0.03198,           0.0052048,            0.002208,             0.99605,             0.99792,             0.99485,             0.59374,            0.028843,           0.0048967,          0.00083507,            0.008218,            0.008218,            0.008218
                  29,            0.031145,           0.0051917,           0.0021405,              0.9953,             0.99792,             0.99486,             0.56972,            0.029428,           0.0049154,           0.0010542,            0.008152,            0.008152,            0.008152
                  30,            0.031177,           0.0051896,           0.0025249,             0.98341,             0.98989,             0.99224,             0.57364,            0.029532,           0.0050833,          0.00096745,            0.008086,            0.008086,            0.008086
                  31,            0.030953,           0.0051623,            0.002293,             0.99042,             0.99748,             0.99496,             0.61006,            0.028069,           0.0048481,          0.00086521,             0.00802,             0.00802,             0.00802
                  32,            0.030589,           0.0055115,           0.0025683,             0.99621,             0.99414,             0.99492,             0.57729,            0.029826,           0.0049287,          0.00093595,            0.007954,            0.007954,            0.007954
                  33,            0.031689,           0.0052126,           0.0022273,             0.99773,             0.98842,             0.99431,              0.5719,            0.029414,           0.0049506,          0.00096905,            0.007888,            0.007888,            0.007888
                  34,            0.030536,           0.0052014,           0.0021704,             0.99327,             0.99098,             0.99446,             0.56436,              0.0293,           0.0048459,          0.00087525,            0.007822,            0.007822,            0.007822
                  35,            0.030229,           0.0051073,           0.0022159,             0.99469,             0.98829,             0.99452,             0.57258,            0.028561,           0.0048665,           0.0007531,            0.007756,            0.007756,            0.007756
                  36,            0.029719,           0.0053131,           0.0018287,             0.99604,             0.99917,             0.99498,             0.58655,            0.028556,           0.0048081,          0.00069716,             0.00769,             0.00769,             0.00769
                  37,            0.029698,            0.005157,           0.0013379,             0.98915,             0.98849,             0.98939,             0.56454,            0.029561,           0.0048298,          0.00071148,            0.007624,            0.007624,            0.007624
                  38,            0.029856,           0.0050332,           0.0014511,             0.99422,             0.99394,              0.9929,             0.58232,            0.028327,           0.0047753,          0.00067569,            0.007558,            0.007558,            0.007558
                  39,             0.02954,            0.004971,           0.0018779,             0.99123,             0.99133,             0.99058,             0.58738,            0.029022,           0.0048216,          0.00079442,            0.007492,            0.007492,            0.007492
                  40,            0.028987,           0.0051688,           0.0017287,              0.9961,              0.9918,             0.99486,             0.59704,            0.027534,           0.0047333,          0.00072114,            0.007426,            0.007426,            0.007426
                  41,            0.028969,           0.0049699,           0.0014463,             0.99533,             0.99229,             0.99488,             0.55801,             0.03015,           0.0047716,          0.00070584,             0.00736,             0.00736,             0.00736
                  42,            0.029107,           0.0049772,           0.0013885,             0.99778,             0.99792,             0.99496,             0.58521,            0.028056,           0.0046969,          0.00068293,            0.007294,            0.007294,            0.007294
                  43,            0.028554,           0.0050087,           0.0011361,             0.99293,             0.99366,             0.99117,             0.59136,             0.02782,           0.0047121,          0.00056142,            0.007228,            0.007228,            0.007228
                  44,            0.028501,           0.0048689,           0.0013021,             0.98917,             0.98732,             0.98449,             0.60001,            0.027854,           0.0047252,          0.00066088,            0.007162,            0.007162,            0.007162
                  45,             0.02878,             0.00493,           0.0015219,             0.99787,              0.9975,               0.995,             0.60786,            0.027855,           0.0047662,          0.00066991,            0.007096,            0.007096,            0.007096
                  46,            0.028712,           0.0049193,           0.0013854,             0.98435,             0.99366,             0.98997,             0.59931,            0.027773,           0.0047865,          0.00058664,             0.00703,             0.00703,             0.00703
                  47,            0.028865,           0.0050652,           0.0013148,              0.9898,             0.99382,                0.99,             0.58079,            0.028961,           0.0047195,          0.00064379,            0.006964,            0.006964,            0.006964
                  48,            0.028744,           0.0050339,           0.0014497,             0.98717,              0.9885,             0.98965,             0.59414,            0.027877,           0.0047418,          0.00095043,            0.006898,            0.006898,            0.006898
                  49,            0.028872,           0.0049121,           0.0015424,             0.97886,             0.97825,             0.98259,             0.59376,            0.027834,           0.0047035,          0.00067121,            0.006832,            0.006832,            0.006832
                  50,            0.027755,           0.0050067,           0.0011883,             0.99794,             0.99768,               0.995,             0.58928,            0.027732,           0.0046544,          0.00049735,            0.006766,            0.006766,            0.006766
                  51,             0.02824,           0.0047601,           0.0012374,             0.99443,             0.99928,             0.99496,             0.58935,            0.027932,           0.0046275,          0.00061463,              0.0067,              0.0067,              0.0067
                  52,            0.027965,           0.0048981,           0.0012941,             0.98813,             0.99424,              0.9931,             0.60113,            0.027586,           0.0046367,            0.000532,            0.006634,            0.006634,            0.006634
                  53,             0.02821,           0.0049899,           0.0012483,             0.99617,             0.99894,               0.995,             0.60384,            0.027657,           0.0046493,          0.00057125,            0.006568,            0.006568,            0.006568
                  54,             0.02776,           0.0048848,           0.0010544,             0.99509,             0.99847,               0.995,             0.59822,            0.027341,            0.004654,          0.00052413,            0.006502,            0.006502,            0.006502
                  55,            0.027075,           0.0047269,          0.00086892,             0.99364,             0.99962,             0.99459,             0.59313,            0.027787,           0.0046301,          0.00048835,            0.006436,            0.006436,            0.006436
                  56,            0.027335,           0.0048638,            0.001051,             0.99714,             0.99874,               0.995,              0.5909,            0.027797,           0.0046684,          0.00056276,             0.00637,             0.00637,             0.00637
                  57,            0.027249,           0.0049005,           0.0011271,             0.99341,             0.99375,             0.99395,             0.60096,            0.027817,           0.0046422,          0.00055631,            0.006304,            0.006304,            0.006304
                  58,            0.027279,            0.004961,           0.0013609,               0.998,             0.99757,               0.995,             0.59312,            0.027916,            0.004659,          0.00052805,            0.006238,            0.006238,            0.006238
                  59,            0.027125,           0.0047959,           0.0013838,             0.99756,              0.9992,               0.995,             0.60348,            0.027501,           0.0046934,          0.00052028,            0.006172,            0.006172,            0.006172
                  60,            0.027413,           0.0048362,           0.0010011,             0.99779,              0.9991,               0.995,             0.59966,            0.027581,           0.0046783,          0.00046918,            0.006106,            0.006106,            0.006106
                  61,            0.027094,           0.0049466,           0.0010025,             0.99383,             0.99517,             0.99422,              0.5981,            0.027107,           0.0046804,          0.00047076,             0.00604,             0.00604,             0.00604
                  62,            0.027116,           0.0047448,           0.0010105,             0.99629,             0.99792,             0.99498,             0.57704,            0.027969,           0.0046484,          0.00052817,            0.005974,            0.005974,            0.005974
                  63,            0.026482,           0.0049275,            0.000832,             0.99743,             0.99899,               0.995,              0.5936,            0.027602,           0.0045977,          0.00045875,            0.005908,            0.005908,            0.005908
                  64,            0.026639,           0.0049204,          0.00093597,             0.99827,             0.99821,               0.995,             0.59672,            0.027721,           0.0046454,          0.00045427,            0.005842,            0.005842,            0.005842
                  65,            0.026288,           0.0047017,          0.00078946,             0.99395,             0.99463,             0.98839,             0.60113,            0.027234,           0.0046622,          0.00044483,            0.005776,            0.005776,            0.005776
                  66,            0.026516,           0.0048086,           0.0017301,             0.99434,             0.98782,             0.99335,              0.5906,            0.027572,            0.004738,           0.0013538,             0.00571,             0.00571,             0.00571
                  67,            0.027472,            0.004891,           0.0011187,             0.99237,             0.99458,             0.99193,             0.61873,            0.027253,            0.004673,          0.00043032,            0.005644,            0.005644,            0.005644
                  68,            0.026848,           0.0048141,           0.0010467,             0.99793,             0.99864,               0.995,             0.61112,            0.027308,           0.0046555,          0.00045869,            0.005578,            0.005578,            0.005578
                  69,            0.026754,           0.0046948,          0.00094306,             0.99821,             0.99874,               0.995,              0.6119,            0.027512,           0.0046737,          0.00044918,            0.005512,            0.005512,            0.005512
                  70,             0.02626,           0.0046153,          0.00089041,             0.99663,              0.9987,               0.995,             0.60226,            0.027965,           0.0046691,          0.00043477,            0.005446,            0.005446,            0.005446
                  71,            0.026371,           0.0047129,          0.00078316,             0.99764,             0.99816,               0.995,             0.61466,            0.027558,            0.004639,          0.00046503,             0.00538,             0.00538,             0.00538
                  72,            0.026182,           0.0046474,          0.00093536,             0.99478,             0.99734,               0.995,             0.59744,            0.027596,           0.0046551,          0.00041796,            0.005314,            0.005314,            0.005314
                  73,            0.026657,           0.0047631,           0.0012463,             0.99369,             0.99387,             0.98963,              0.6309,            0.026793,           0.0046736,          0.00041454,            0.005248,            0.005248,            0.005248
                  74,            0.026262,           0.0046891,          0.00088026,             0.99754,             0.99847,               0.995,             0.59566,            0.028055,            0.004679,          0.00040568,            0.005182,            0.005182,            0.005182
                  75,            0.025968,           0.0046697,           0.0012246,             0.99767,             0.99845,               0.995,              0.6056,            0.027239,           0.0046028,          0.00044356,            0.005116,            0.005116,            0.005116
                  76,            0.026068,           0.0045338,          0.00080186,             0.99792,             0.99855,               0.995,             0.60483,            0.027267,           0.0046083,          0.00040739,             0.00505,             0.00505,             0.00505
                  77,             0.02604,           0.0047039,            0.001039,             0.99418,             0.99396,             0.99174,             0.59233,             0.02812,            0.004681,          0.00037511,            0.004984,            0.004984,            0.004984
                  78,            0.026329,            0.004544,          0.00070094,             0.99822,             0.99883,               0.995,             0.60977,            0.027029,           0.0046265,          0.00041568,            0.004918,            0.004918,            0.004918
                  79,             0.02558,           0.0047012,          0.00089328,             0.99821,             0.99826,               0.995,             0.60399,            0.027406,           0.0045743,          0.00040727,            0.004852,            0.004852,            0.004852
                  80,            0.025666,           0.0047956,          0.00075504,             0.99822,             0.99831,               0.995,             0.60886,            0.027532,           0.0045779,          0.00040069,            0.004786,            0.004786,            0.004786
                  81,            0.025634,           0.0046534,          0.00078881,             0.99778,             0.99713,               0.995,             0.60427,             0.02751,            0.004613,          0.00042455,             0.00472,             0.00472,             0.00472
                  82,            0.025459,           0.0044872,           0.0007864,             0.99816,             0.99792,             0.99498,             0.59624,             0.02776,           0.0046568,          0.00040633,            0.004654,            0.004654,            0.004654
                  83,             0.02522,           0.0045824,          0.00075715,             0.99722,              0.9982,               0.995,             0.61076,            0.026949,           0.0046317,          0.00038097,            0.004588,            0.004588,            0.004588
                  84,            0.025072,           0.0045596,          0.00084388,             0.99679,             0.99828,               0.995,             0.61481,            0.027081,           0.0046427,           0.0003591,            0.004522,            0.004522,            0.004522
                  85,            0.024961,           0.0046357,          0.00069574,             0.99749,             0.99842,               0.995,              0.5978,            0.027513,           0.0046587,          0.00034741,            0.004456,            0.004456,            0.004456
                  86,            0.025055,           0.0044438,          0.00079456,             0.99791,             0.99792,             0.99498,             0.60013,            0.027737,            0.004643,          0.00036658,             0.00439,             0.00439,             0.00439
                  87,            0.025069,           0.0044949,          0.00075943,             0.99816,             0.99852,               0.995,             0.59773,            0.027708,           0.0046851,          0.00036403,            0.004324,            0.004324,            0.004324
                  88,            0.025004,             0.00455,          0.00074484,             0.99789,             0.99792,             0.99494,             0.60807,            0.027538,           0.0046497,          0.00039677,            0.004258,            0.004258,            0.004258
                  89,            0.024726,           0.0043957,           0.0007452,             0.99813,             0.99688,             0.99496,             0.61555,            0.027531,           0.0046621,          0.00037236,            0.004192,            0.004192,            0.004192
                  90,             0.02491,           0.0045727,          0.00071878,             0.99879,             0.99851,               0.995,             0.60179,            0.027469,           0.0046493,          0.00035071,            0.004126,            0.004126,            0.004126
                  91,            0.025089,           0.0045467,          0.00074345,             0.99838,             0.99735,               0.995,             0.61427,            0.027079,           0.0046279,          0.00034052,             0.00406,             0.00406,             0.00406
                  92,            0.024793,           0.0045128,          0.00064314,             0.99814,             0.99898,               0.995,             0.61533,            0.027216,           0.0045768,          0.00033665,            0.003994,            0.003994,            0.003994
                  93,            0.025076,           0.0044873,          0.00066907,             0.99701,             0.99734,               0.995,             0.61056,            0.027263,           0.0046248,           0.0003144,            0.003928,            0.003928,            0.003928
                  94,            0.024569,           0.0044917,          0.00071654,             0.99766,             0.99884,               0.995,             0.61856,            0.027186,           0.0045847,          0.00034973,            0.003862,            0.003862,            0.003862
                  95,            0.024545,           0.0043818,          0.00064272,             0.99827,             0.99912,               0.995,             0.61361,            0.026964,            0.004587,          0.00032728,            0.003796,            0.003796,            0.003796
                  96,            0.024397,           0.0044242,           0.0005837,             0.99814,             0.99825,               0.995,             0.61533,            0.027643,           0.0046214,           0.0003331,             0.00373,             0.00373,             0.00373
                  97,            0.024225,           0.0045097,          0.00069841,             0.99865,             0.99875,               0.995,             0.61331,            0.027086,           0.0045837,          0.00032806,            0.003664,            0.003664,            0.003664
                  98,            0.024249,           0.0044381,          0.00067041,             0.99853,              0.9986,               0.995,             0.60889,            0.027122,           0.0045999,          0.00033514,            0.003598,            0.003598,            0.003598
                  99,            0.024104,           0.0045088,          0.00068821,             0.99881,             0.99857,               0.995,             0.61135,            0.027405,           0.0046463,          0.00032214,            0.003532,            0.003532,            0.003532
                 100,            0.024431,           0.0044001,          0.00066424,             0.99418,             0.99421,             0.99258,             0.61339,            0.027235,           0.0046383,          0.00028495,            0.003466,            0.003466,            0.003466
                 101,            0.024388,           0.0045016,          0.00053671,             0.99458,             0.99447,             0.99089,             0.60796,            0.027339,           0.0046301,          0.00027971,              0.0034,              0.0034,              0.0034
                 102,            0.023929,           0.0045008,          0.00056975,             0.99823,              0.9988,               0.995,             0.60598,            0.027295,            0.004599,          0.00029308,            0.003334,            0.003334,            0.003334
                 103,            0.023417,           0.0044772,          0.00058826,             0.99856,             0.99873,               0.995,             0.60782,            0.027241,           0.0046634,          0.00028584,            0.003268,            0.003268,            0.003268
                 104,            0.023804,           0.0044067,          0.00054399,             0.99877,             0.99842,               0.995,             0.61562,            0.027029,           0.0045951,          0.00028919,            0.003202,            0.003202,            0.003202
                 105,            0.023688,           0.0044643,          0.00056719,             0.99867,             0.99859,               0.995,             0.60964,            0.027672,           0.0046405,           0.0003044,            0.003136,            0.003136,            0.003136
                 106,             0.02352,           0.0045499,          0.00041864,             0.99824,             0.99896,               0.995,             0.60096,            0.027337,           0.0046482,          0.00027372,             0.00307,             0.00307,             0.00307
                 107,            0.023808,           0.0043992,          0.00046791,             0.99884,             0.99839,               0.995,              0.6132,            0.027294,           0.0046392,          0.00026533,            0.003004,            0.003004,            0.003004
                 108,            0.023508,           0.0044607,          0.00054798,             0.99843,             0.99864,               0.995,             0.60647,             0.02741,           0.0046446,          0.00029206,            0.002938,            0.002938,            0.002938
                 109,            0.023343,           0.0043278,          0.00050047,              0.9984,             0.99876,               0.995,             0.60655,            0.027724,           0.0047174,          0.00027767,            0.002872,            0.002872,            0.002872
                 110,            0.023567,           0.0042872,          0.00047451,             0.99836,             0.99837,               0.995,             0.60794,            0.027575,           0.0046446,          0.00024806,            0.002806,            0.002806,            0.002806
                 111,            0.023635,           0.0044101,          0.00047575,             0.99859,             0.99839,               0.995,             0.61475,            0.027516,           0.0046224,          0.00026998,             0.00274,             0.00274,             0.00274
                 112,            0.023249,           0.0043143,          0.00061043,             0.99841,             0.99792,             0.99498,             0.61168,            0.027298,           0.0046558,          0.00027563,            0.002674,            0.002674,            0.002674
                 113,            0.022961,           0.0043527,          0.00041796,             0.99852,              0.9983,               0.995,              0.6115,            0.027283,            0.004677,            0.000246,            0.002608,            0.002608,            0.002608
                 114,            0.023041,           0.0044545,          0.00038692,              0.9989,             0.99826,               0.995,             0.61194,            0.027279,           0.0046519,          0.00024405,            0.002542,            0.002542,            0.002542
                 115,            0.023122,           0.0042845,          0.00046359,             0.99885,             0.99842,               0.995,             0.60711,            0.027455,           0.0046299,          0.00025572,            0.002476,            0.002476,            0.002476
                 116,            0.022956,           0.0044541,          0.00051012,             0.99903,             0.99834,               0.995,             0.61067,            0.027315,           0.0046171,            0.000238,             0.00241,             0.00241,             0.00241
                 117,            0.022913,           0.0043504,          0.00042387,              0.9988,             0.99842,               0.995,             0.60936,            0.027472,           0.0046472,          0.00023833,            0.002344,            0.002344,            0.002344
                 118,            0.022996,           0.0043481,          0.00044631,             0.99854,             0.99827,               0.995,             0.60521,            0.027349,           0.0046549,          0.00023559,            0.002278,            0.002278,            0.002278
                 119,            0.022389,           0.0043162,          0.00042642,              0.9989,             0.99837,               0.995,             0.60644,            0.027353,           0.0046521,          0.00023043,            0.002212,            0.002212,            0.002212
                 120,            0.022988,           0.0043581,          0.00040745,             0.99911,             0.99838,               0.995,             0.61297,             0.02709,           0.0046096,          0.00022805,            0.002146,            0.002146,            0.002146
                 121,            0.022559,           0.0042963,          0.00044116,               0.999,             0.99836,               0.995,             0.61444,            0.027376,            0.004613,          0.00022093,             0.00208,             0.00208,             0.00208
                 122,            0.022608,           0.0043797,          0.00044694,             0.99903,             0.99831,               0.995,             0.61346,            0.027337,           0.0046099,          0.00022773,            0.002014,            0.002014,            0.002014
                 123,            0.022569,            0.004146,          0.00045717,             0.99887,             0.99843,               0.995,             0.60675,            0.027399,           0.0046206,          0.00022681,            0.001948,            0.001948,            0.001948
                 124,            0.022603,           0.0042478,          0.00053373,             0.99888,             0.99825,               0.995,             0.60806,            0.027475,           0.0046568,          0.00023309,            0.001882,            0.001882,            0.001882
                 125,            0.022701,           0.0042601,          0.00044345,             0.99883,             0.99858,               0.995,             0.61748,            0.027176,           0.0046212,          0.00022099,            0.001816,            0.001816,            0.001816
                 126,            0.022062,           0.0043949,          0.00050406,             0.99878,             0.99886,               0.995,             0.61553,            0.027133,             0.00462,          0.00020821,             0.00175,             0.00175,             0.00175
                 127,            0.022582,            0.004262,          0.00045016,             0.99861,             0.99846,               0.995,             0.60801,            0.027424,           0.0046448,          0.00020465,            0.001684,            0.001684,            0.001684
                 128,            0.022457,           0.0043545,          0.00045849,             0.99856,             0.99844,               0.995,             0.61394,            0.027204,           0.0046617,          0.00019742,            0.001618,            0.001618,            0.001618
                 129,            0.021767,           0.0041255,          0.00035646,             0.99858,             0.99844,               0.995,             0.61779,            0.027502,           0.0046964,           0.0001961,            0.001552,            0.001552,            0.001552
                 130,            0.021965,           0.0042936,          0.00045644,             0.99882,             0.99849,               0.995,             0.62222,            0.027327,           0.0046694,          0.00019222,            0.001486,            0.001486,            0.001486
                 131,            0.021804,           0.0041884,          0.00040568,             0.99865,             0.99904,               0.995,             0.61569,            0.027217,           0.0046761,          0.00019143,             0.00142,             0.00142,             0.00142
                 132,            0.021815,           0.0040601,          0.00032227,             0.99883,             0.99872,               0.995,             0.61968,             0.02725,           0.0046652,          0.00018498,            0.001354,            0.001354,            0.001354
                 133,            0.021654,           0.0039738,           0.0003119,             0.99884,             0.99855,               0.995,             0.62281,            0.027315,           0.0046563,          0.00018206,            0.001288,            0.001288,            0.001288
                 134,            0.022172,           0.0044474,          0.00035869,             0.99853,             0.99857,               0.995,             0.61188,            0.027539,           0.0046845,          0.00017458,            0.001222,            0.001222,            0.001222
                 135,             0.02166,           0.0041748,          0.00040082,             0.99865,             0.99847,               0.995,             0.61062,            0.027479,            0.004679,          0.00017154,            0.001156,            0.001156,            0.001156
                 136,             0.02148,           0.0042676,          0.00040913,             0.99865,             0.99858,               0.995,             0.61331,            0.027273,           0.0046477,          0.00016719,             0.00109,             0.00109,             0.00109
                 137,            0.021413,           0.0042139,          0.00031162,             0.99859,             0.99888,               0.995,             0.61805,            0.027209,           0.0046457,          0.00017014,            0.001024,            0.001024,            0.001024
                 138,            0.021685,           0.0041996,          0.00040006,             0.99871,             0.99851,               0.995,             0.61177,            0.027525,           0.0046956,          0.00016882,            0.000958,            0.000958,            0.000958
                 139,            0.021189,           0.0041887,          0.00035739,              0.9988,             0.99862,               0.995,             0.61688,            0.027353,           0.0046755,          0.00016562,            0.000892,            0.000892,            0.000892
                 140,            0.021359,           0.0041705,          0.00037893,             0.99866,             0.99849,               0.995,             0.61299,            0.027448,           0.0046826,          0.00016099,            0.000826,            0.000826,            0.000826
                 141,            0.021531,           0.0041625,          0.00031902,             0.99867,             0.99842,               0.995,             0.61818,            0.027291,           0.0046676,          0.00015472,             0.00076,             0.00076,             0.00076
                 142,            0.021302,           0.0042785,          0.00031975,             0.99889,             0.99836,               0.995,             0.61394,            0.027341,           0.0046588,          0.00015028,            0.000694,            0.000694,            0.000694
                 143,            0.021254,           0.0040991,          0.00036128,             0.99886,              0.9984,               0.995,             0.61938,            0.027283,           0.0046697,          0.00014726,            0.000628,            0.000628,            0.000628
                 144,            0.021537,           0.0042109,          0.00033889,             0.99879,             0.99842,               0.995,             0.61633,            0.027361,           0.0046786,          0.00014358,            0.000562,            0.000562,            0.000562
                 145,            0.021335,           0.0042037,          0.00030203,              0.9988,             0.99834,               0.995,             0.61492,            0.027365,           0.0046739,          0.00014245,            0.000496,            0.000496,            0.000496
                 146,            0.021199,           0.0039772,          0.00030202,              0.9987,             0.99839,               0.995,              0.6227,            0.027229,           0.0046714,          0.00014078,             0.00043,             0.00043,             0.00043
                 147,             0.02095,           0.0042166,          0.00022558,             0.99875,             0.99846,               0.995,             0.61585,            0.027418,           0.0046833,          0.00013666,            0.000364,            0.000364,            0.000364
                 148,            0.020769,           0.0041758,          0.00029575,             0.99884,             0.99843,               0.995,             0.61296,            0.027459,           0.0046894,          0.00013446,            0.000298,            0.000298,            0.000298
                 149,            0.020927,           0.0041193,           0.0002934,             0.99881,             0.99847,               0.995,             0.61594,            0.027451,           0.0046903,          0.00013164,            0.000232,            0.000232,            0.000232
