               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.035822,           0.0059138,           0.0019746,             0.90385,             0.73695,             0.79584,             0.38347,             0.04046,           0.0087866,            0.014298,            0.006535,            0.006535,            0.006535
                  37,            0.035265,           0.0057304,           0.0017271,             0.89422,             0.75459,             0.82318,              0.3935,            0.039741,           0.0083531,            0.012656,            0.006436,            0.006436,            0.006436
                  38,            0.035537,           0.0059545,           0.0015322,             0.90209,             0.73283,             0.80244,             0.40097,            0.040455,           0.0084488,           0.0097948,            0.006337,            0.006337,            0.006337
                  39,            0.035638,           0.0059908,           0.0015885,             0.88356,             0.70116,             0.77013,             0.37506,            0.041309,           0.0088706,               0.017,            0.006238,            0.006238,            0.006238
                  40,            0.035595,           0.0058414,           0.0018824,             0.87914,             0.74237,             0.80758,             0.38805,            0.040772,           0.0086381,            0.012017,            0.006139,            0.006139,            0.006139
                  41,            0.034958,           0.0053868,           0.0016316,             0.90174,             0.75246,             0.80893,             0.39308,            0.041022,           0.0085413,            0.012795,             0.00604,             0.00604,             0.00604
                  42,            0.035445,           0.0053236,           0.0021868,             0.89712,              0.7322,             0.78525,             0.39048,            0.040075,           0.0085952,            0.014939,            0.005941,            0.005941,            0.005941
                  43,            0.033889,           0.0056822,           0.0014973,              0.9065,             0.75241,             0.79833,             0.38714,            0.038666,           0.0085705,            0.011289,            0.005842,            0.005842,            0.005842
                  44,            0.034118,           0.0057468,            0.001493,             0.91172,             0.72307,             0.80034,             0.38836,            0.040848,           0.0084434,            0.013699,            0.005743,            0.005743,            0.005743
                  45,             0.03434,           0.0056251,           0.0017285,             0.89164,             0.76765,             0.80822,             0.37219,             0.03951,           0.0090517,           0.0098738,            0.005644,            0.005644,            0.005644
                  46,            0.033675,            0.005413,           0.0017805,              0.9096,             0.73169,             0.80146,             0.39081,            0.039157,           0.0086107,            0.010292,            0.005545,            0.005545,            0.005545
                  47,            0.034231,           0.0057529,            0.001379,             0.92786,              0.7463,             0.80904,             0.38182,            0.038458,           0.0085906,            0.010162,            0.005446,            0.005446,            0.005446
                  48,            0.033385,            0.005743,           0.0017971,             0.85586,             0.77164,             0.81732,             0.37677,            0.039322,           0.0085205,            0.013435,            0.005347,            0.005347,            0.005347
                  49,             0.03312,           0.0056474,           0.0018492,             0.90618,             0.73273,             0.80412,             0.38406,            0.039809,           0.0083818,            0.010704,            0.005248,            0.005248,            0.005248
                  50,            0.033898,           0.0056186,           0.0014948,             0.85506,             0.75287,             0.79348,             0.38031,            0.038146,           0.0086921,            0.010518,            0.005149,            0.005149,            0.005149
                  51,             0.03325,            0.005688,           0.0015882,              0.8856,             0.74223,             0.80471,             0.39462,            0.039095,           0.0091112,            0.011164,             0.00505,             0.00505,             0.00505
                  52,            0.033193,           0.0054624,            0.001448,              0.8929,             0.74578,             0.78932,             0.37864,             0.03837,           0.0091659,            0.010263,            0.004951,            0.004951,            0.004951
                  53,            0.033172,            0.005367,           0.0012781,             0.87405,             0.78092,             0.83021,             0.41259,            0.039342,           0.0085888,            0.010223,            0.004852,            0.004852,            0.004852
                  54,            0.032353,           0.0056919,           0.0014035,             0.89547,             0.76839,             0.80596,             0.38675,            0.040285,           0.0085184,           0.0095047,            0.004753,            0.004753,            0.004753
                  55,            0.033236,           0.0051761,           0.0012938,             0.87154,             0.70218,             0.74422,             0.34928,            0.041937,           0.0094562,            0.014965,            0.004654,            0.004654,            0.004654
                  56,            0.032688,            0.005405,           0.0014867,             0.93362,             0.70934,             0.79203,             0.38785,            0.038841,           0.0088275,            0.014557,            0.004555,            0.004555,            0.004555
                  57,            0.033351,           0.0057449,           0.0013581,             0.90319,             0.75879,             0.78423,             0.38489,            0.039213,           0.0088632,             0.01145,            0.004456,            0.004456,            0.004456
                  58,            0.032864,           0.0054278,           0.0016885,             0.90656,             0.72953,              0.7728,             0.37966,            0.039182,           0.0088706,            0.010107,            0.004357,            0.004357,            0.004357
                  59,            0.032035,           0.0055971,           0.0015315,             0.87277,             0.75124,             0.80921,               0.394,            0.039618,            0.008399,            0.011555,            0.004258,            0.004258,            0.004258
                  60,             0.03227,           0.0055172,           0.0010905,             0.89573,             0.73646,             0.80964,             0.39547,            0.037853,           0.0088331,            0.013112,            0.004159,            0.004159,            0.004159
                  61,            0.030708,           0.0053241,           0.0010831,             0.87329,             0.75889,             0.80073,             0.39515,            0.039188,           0.0088223,            0.014096,             0.00406,             0.00406,             0.00406
                  62,            0.031262,           0.0054073,           0.0010618,             0.92479,             0.76107,             0.81612,             0.39631,            0.038357,           0.0089715,           0.0087666,            0.003961,            0.003961,            0.003961
                  63,            0.031385,           0.0055922,           0.0011234,             0.92699,             0.77953,             0.83377,             0.40983,            0.038526,           0.0081508,            0.010263,            0.003862,            0.003862,            0.003862
                  64,            0.031207,              0.0053,          0.00098329,              0.9327,             0.76239,             0.81625,             0.38139,            0.038917,           0.0083259,           0.0093036,            0.003763,            0.003763,            0.003763
                  65,            0.031541,           0.0050556,          0.00094347,              0.9457,             0.74411,             0.79668,              0.3914,            0.038008,           0.0088379,           0.0092622,            0.003664,            0.003664,            0.003664
                  66,            0.030831,           0.0053163,            0.001198,             0.91686,             0.75727,             0.79669,             0.38722,            0.038718,           0.0091965,            0.010102,            0.003565,            0.003565,            0.003565
                  67,            0.030632,           0.0051156,          0.00096884,             0.91726,             0.75881,             0.83501,             0.41911,            0.037105,           0.0081308,            0.012071,            0.003466,            0.003466,            0.003466
                  68,            0.030533,           0.0053866,          0.00095094,             0.92407,             0.76394,             0.82691,             0.40965,             0.03819,           0.0083776,             0.01188,            0.003367,            0.003367,            0.003367
                  69,            0.030522,           0.0051908,           0.0010298,             0.91463,             0.75463,             0.81525,             0.40798,            0.038092,           0.0085758,            0.010524,            0.003268,            0.003268,            0.003268
                  70,            0.029857,           0.0052082,           0.0008406,             0.92903,             0.75261,             0.81092,             0.41655,            0.037896,            0.008675,            0.011862,            0.003169,            0.003169,            0.003169
                  71,            0.030391,            0.005321,           0.0009354,             0.93436,             0.75163,             0.80872,             0.41014,            0.037034,           0.0086132,            0.011837,             0.00307,             0.00307,             0.00307
                  72,            0.029061,           0.0052612,          0.00094798,             0.91739,              0.7428,              0.8034,             0.41443,            0.037513,           0.0087034,            0.013047,            0.002971,            0.002971,            0.002971
                  73,            0.029918,           0.0052521,          0.00093856,             0.92097,             0.76518,             0.82218,             0.41689,             0.03773,           0.0085297,            0.012756,            0.002872,            0.002872,            0.002872
                  74,            0.029624,           0.0051547,           0.0008335,             0.91653,             0.75011,             0.79827,              0.4075,            0.037858,           0.0084588,            0.011607,            0.002773,            0.002773,            0.002773
                  75,            0.030099,           0.0050827,           0.0011863,             0.90951,             0.75488,              0.8166,             0.42418,            0.037155,           0.0087645,             0.01237,            0.002674,            0.002674,            0.002674
                  76,            0.029898,           0.0050696,          0.00080536,             0.93889,             0.74581,             0.80624,              0.4173,            0.037677,           0.0086916,            0.012549,            0.002575,            0.002575,            0.002575
                  77,             0.02895,             0.00524,          0.00084721,             0.90837,             0.76196,             0.80948,             0.40362,            0.036931,           0.0084038,            0.011967,            0.002476,            0.002476,            0.002476
                  78,            0.029321,            0.004949,          0.00079595,             0.91302,             0.73878,             0.78651,             0.40356,            0.037358,           0.0087315,            0.011536,            0.002377,            0.002377,            0.002377
                  79,            0.028533,           0.0050237,          0.00079048,             0.90241,             0.75897,             0.81756,             0.41518,            0.037553,           0.0083772,            0.012543,            0.002278,            0.002278,            0.002278
                  80,             0.02833,            0.005132,           0.0006241,             0.89546,             0.77433,             0.81689,             0.40671,            0.037442,           0.0084528,            0.011497,            0.002179,            0.002179,            0.002179
                  81,            0.028478,           0.0050631,          0.00073015,             0.90866,             0.76182,             0.81339,             0.41744,            0.037541,           0.0085547,            0.011283,             0.00208,             0.00208,             0.00208
                  82,            0.027742,           0.0052371,          0.00066802,             0.90673,             0.75422,             0.81891,             0.41612,            0.037939,           0.0086631,            0.011596,            0.001981,            0.001981,            0.001981
                  83,            0.028157,           0.0051888,           0.0006429,             0.90565,             0.75858,             0.81952,             0.41436,            0.037501,           0.0084256,            0.010728,            0.001882,            0.001882,            0.001882
                  84,            0.028344,           0.0049454,          0.00063165,             0.92634,              0.7662,             0.82242,              0.4196,            0.037808,           0.0082274,            0.010137,            0.001783,            0.001783,            0.001783
                  85,            0.028308,           0.0049853,          0.00088225,             0.89949,             0.76041,             0.82018,             0.41825,            0.037667,           0.0083845,            0.010089,            0.001684,            0.001684,            0.001684
                  86,            0.027342,           0.0052185,          0.00075804,             0.92299,             0.77522,             0.84785,             0.42889,            0.037399,           0.0082447,            0.011051,            0.001585,            0.001585,            0.001585
                  87,            0.028192,           0.0049435,          0.00069685,             0.90824,              0.7798,             0.84303,             0.42003,            0.037958,           0.0081407,            0.011795,            0.001486,            0.001486,            0.001486
                  88,            0.027594,           0.0049286,           0.0007498,             0.88722,             0.79701,              0.8345,             0.43006,             0.03704,           0.0085455,            0.010827,            0.001387,            0.001387,            0.001387
                  89,            0.027477,           0.0049796,          0.00071483,             0.92236,             0.77857,             0.84925,             0.42978,            0.036831,            0.008415,            0.013096,            0.001288,            0.001288,            0.001288
                  90,            0.027578,           0.0052293,          0.00063394,             0.92311,             0.76735,             0.83701,              0.4346,            0.037161,           0.0084283,            0.012682,            0.001189,            0.001189,            0.001189
                  91,            0.027976,           0.0049172,           0.0007015,             0.91811,             0.76405,             0.83027,             0.43258,            0.037479,           0.0084141,            0.013282,             0.00109,             0.00109,             0.00109
                  92,            0.028024,           0.0048835,          0.00065812,              0.9078,             0.77124,             0.83138,             0.43559,            0.036814,           0.0083904,            0.013446,            0.000991,            0.000991,            0.000991
                  93,            0.026804,           0.0049129,          0.00068263,             0.89905,             0.76649,             0.82532,             0.42105,            0.036688,           0.0084725,            0.013443,            0.000892,            0.000892,            0.000892
                  94,            0.026893,            0.005018,          0.00063478,              0.9082,               0.769,             0.82759,             0.42284,            0.037044,            0.008473,             0.01345,            0.000793,            0.000793,            0.000793
                  95,            0.027373,           0.0048352,          0.00052872,             0.91981,             0.76467,             0.82573,              0.4237,            0.037259,           0.0083697,             0.01358,            0.000694,            0.000694,            0.000694
                  96,            0.026321,           0.0049653,          0.00055465,             0.91679,             0.76326,             0.82218,             0.41985,            0.037008,           0.0085157,            0.013205,            0.000595,            0.000595,            0.000595
                  97,            0.026841,           0.0049873,          0.00052759,              0.9181,              0.7599,             0.82835,             0.43061,            0.036681,           0.0085162,            0.012647,            0.000496,            0.000496,            0.000496
                  98,            0.026309,           0.0049979,          0.00052267,             0.91485,             0.76095,              0.8288,             0.42651,            0.036805,           0.0084117,            0.012777,            0.000397,            0.000397,            0.000397
                  99,            0.025565,           0.0051111,          0.00059476,              0.9168,             0.76224,             0.82764,             0.43041,            0.036731,           0.0084089,             0.01256,            0.000298,            0.000298,            0.000298
