               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,            0.034939,           0.0056799,           0.0030436,             0.98787,             0.98564,             0.99305,             0.55931,            0.030671,           0.0050999,            0.001374,            0.008944,            0.008944,            0.008944
                  18,             0.03389,           0.0055238,           0.0032317,             0.98407,             0.99157,             0.98847,             0.55597,            0.030109,           0.0050616,           0.0013547,            0.008878,            0.008878,            0.008878
                  19,            0.033048,           0.0055883,           0.0029735,             0.98815,             0.98613,             0.98514,             0.56391,            0.029638,           0.0049615,           0.0011846,            0.008812,            0.008812,            0.008812
                  20,            0.032942,            0.005477,           0.0027446,             0.96254,             0.97839,             0.99174,             0.56491,            0.030151,           0.0050501,           0.0023557,            0.008746,            0.008746,            0.008746
                  21,            0.033468,            0.005364,           0.0027138,             0.98876,             0.98862,             0.99108,             0.55619,            0.030078,           0.0049186,           0.0010545,             0.00868,             0.00868,             0.00868
                  22,            0.032982,           0.0054593,           0.0024807,             0.97778,             0.98329,              0.9786,             0.54627,            0.030937,           0.0049713,           0.0010672,            0.008614,            0.008614,            0.008614
                  23,            0.032016,           0.0051921,           0.0028563,             0.99355,             0.99106,             0.99456,             0.56476,            0.029821,           0.0048594,           0.0010987,            0.008548,            0.008548,            0.008548
                  24,            0.031923,           0.0052466,            0.002947,             0.98082,             0.99672,             0.99316,             0.56764,            0.029309,           0.0048863,          0.00092111,            0.008482,            0.008482,            0.008482
                  25,            0.032389,           0.0054033,           0.0026598,             0.98368,             0.98996,             0.99273,             0.55878,            0.029561,           0.0049806,          0.00099422,            0.008416,            0.008416,            0.008416
                  26,            0.031974,           0.0052343,           0.0025626,             0.99353,             0.99222,             0.99143,             0.56954,            0.029032,           0.0048279,          0.00097672,             0.00835,             0.00835,             0.00835
                  27,            0.031248,            0.005252,           0.0018256,             0.99707,              0.9978,             0.99498,             0.56152,            0.029135,            0.004838,           0.0007434,            0.008284,            0.008284,            0.008284
                  28,            0.031645,           0.0051692,           0.0020425,             0.99651,             0.99732,             0.99492,             0.58777,            0.028728,           0.0047802,          0.00092586,            0.008218,            0.008218,            0.008218
                  29,            0.030948,            0.005338,           0.0018088,             0.98953,             0.99231,             0.99137,             0.59669,             0.02851,           0.0047528,          0.00087404,            0.008152,            0.008152,            0.008152
                  30,            0.030763,            0.005061,           0.0020229,             0.99224,             0.99626,             0.99376,             0.58148,            0.029295,           0.0048861,          0.00078815,            0.008086,            0.008086,            0.008086
                  31,            0.031068,            0.005241,            0.002309,             0.99031,             0.98566,             0.99206,             0.58583,            0.029153,           0.0047484,          0.00095657,             0.00802,             0.00802,             0.00802
                  32,            0.030285,           0.0049762,           0.0017048,             0.99679,             0.99768,             0.99437,             0.59139,            0.028022,           0.0047015,          0.00074879,            0.007954,            0.007954,            0.007954
                  33,            0.030077,            0.005279,           0.0017287,             0.99122,             0.99083,             0.98821,              0.5977,            0.028403,           0.0047207,          0.00075729,            0.007888,            0.007888,            0.007888
                  34,            0.030255,           0.0050213,           0.0015872,             0.99146,             0.99263,             0.99351,             0.57394,              0.0284,           0.0047388,          0.00096473,            0.007822,            0.007822,            0.007822
                  35,             0.02956,           0.0050311,           0.0015576,             0.99704,             0.98797,             0.99484,             0.59135,            0.028355,           0.0046815,          0.00077376,            0.007756,            0.007756,            0.007756
                  36,            0.029824,           0.0051692,           0.0019429,              0.9883,             0.99372,             0.99048,             0.59281,            0.028233,           0.0047077,          0.00071203,             0.00769,             0.00769,             0.00769
                  37,            0.030393,           0.0049186,           0.0015617,             0.98875,             0.99343,             0.99163,             0.59957,            0.028103,           0.0046982,          0.00070643,            0.007624,            0.007624,            0.007624
                  38,            0.029135,           0.0049793,            0.001483,             0.99045,             0.99367,             0.99218,             0.58734,            0.027915,           0.0047249,          0.00061089,            0.007558,            0.007558,            0.007558
                  39,            0.028819,           0.0051358,           0.0016321,             0.99871,             0.99695,               0.995,             0.59868,            0.027586,           0.0046524,          0.00066886,            0.007492,            0.007492,            0.007492
                  40,            0.028962,           0.0050581,           0.0018654,             0.98582,             0.99037,             0.98831,             0.56493,            0.029139,           0.0046927,          0.00065433,            0.007426,            0.007426,            0.007426
                  41,            0.029505,           0.0052577,           0.0015841,             0.99157,             0.99484,             0.99279,             0.61779,            0.027596,           0.0046141,          0.00076358,             0.00736,             0.00736,             0.00736
                  42,            0.029068,            0.004632,           0.0013658,             0.99322,             0.99256,             0.99266,             0.60378,            0.027408,           0.0045858,          0.00064968,            0.007294,            0.007294,            0.007294
                  43,            0.028739,           0.0047964,           0.0015051,             0.98978,             0.99066,             0.99084,              0.5932,            0.028005,           0.0047016,          0.00061042,            0.007228,            0.007228,            0.007228
                  44,            0.028887,           0.0049795,           0.0014351,             0.99033,             0.98619,             0.98671,             0.59974,             0.02773,           0.0046623,           0.0006114,            0.007162,            0.007162,            0.007162
                  45,            0.028401,           0.0048803,           0.0018123,             0.99845,             0.99818,               0.995,             0.60318,            0.027909,           0.0046481,          0.00059588,            0.007096,            0.007096,            0.007096
                  46,             0.02884,            0.005142,           0.0014233,             0.99278,             0.99484,             0.99112,             0.60123,            0.027485,           0.0046905,          0.00062118,             0.00703,             0.00703,             0.00703
                  47,            0.028159,           0.0049786,           0.0011385,             0.99429,             0.99643,             0.99181,             0.60527,            0.027162,           0.0045713,          0.00049158,            0.006964,            0.006964,            0.006964
                  48,             0.02791,           0.0047993,           0.0012725,             0.98268,             0.98211,              0.9779,             0.59383,            0.027826,           0.0046319,          0.00059949,            0.006898,            0.006898,            0.006898
                  49,            0.028429,           0.0048783,           0.0017834,             0.99167,             0.98893,             0.99028,             0.60351,            0.027262,           0.0046302,          0.00066408,            0.006832,            0.006832,            0.006832
                  50,            0.028362,           0.0049304,           0.0013926,             0.99467,             0.99306,             0.99396,             0.61523,            0.027105,           0.0046238,          0.00056367,            0.006766,            0.006766,            0.006766
                  51,            0.027864,           0.0046738,           0.0012658,             0.97947,             0.99315,             0.99125,             0.60362,            0.027424,           0.0046442,          0.00066934,              0.0067,              0.0067,              0.0067
                  52,            0.027678,           0.0048577,           0.0013053,             0.98741,             0.98594,             0.99143,             0.59825,            0.027858,           0.0046632,          0.00065333,            0.006634,            0.006634,            0.006634
                  53,            0.027922,           0.0047481,           0.0014617,             0.98723,             0.99181,             0.99198,             0.61191,            0.027561,           0.0047159,          0.00061548,            0.006568,            0.006568,            0.006568
                  54,            0.028445,           0.0048799,           0.0019949,             0.98991,              0.9939,             0.99133,              0.6164,            0.027339,           0.0045768,          0.00074696,            0.006502,            0.006502,            0.006502
                  55,            0.027588,           0.0050978,           0.0012877,             0.98535,             0.98905,             0.99007,             0.60421,            0.027049,           0.0046132,          0.00056715,            0.006436,            0.006436,            0.006436
                  56,            0.027101,           0.0047952,           0.0011211,             0.99431,             0.99341,             0.98783,             0.61333,            0.027067,           0.0045838,          0.00047053,             0.00637,             0.00637,             0.00637
                  57,            0.027334,           0.0047109,           0.0010519,             0.99357,             0.99321,             0.99151,             0.61357,            0.027365,           0.0045734,          0.00056023,            0.006304,            0.006304,            0.006304
                  58,            0.027072,           0.0047145,           0.0011425,             0.99109,             0.99366,             0.99298,             0.59015,            0.027662,           0.0045739,          0.00070802,            0.006238,            0.006238,            0.006238
                  59,            0.027389,           0.0046063,           0.0012429,             0.99758,             0.99786,             0.99498,             0.60287,            0.027352,           0.0045748,          0.00051852,            0.006172,            0.006172,            0.006172
                  60,            0.027142,           0.0047243,            0.001023,             0.98948,             0.99435,             0.99086,             0.61446,            0.027111,           0.0045739,          0.00051472,            0.006106,            0.006106,            0.006106
                  61,             0.02674,           0.0048494,           0.0010575,             0.99752,             0.99699,             0.99478,             0.61167,            0.026795,           0.0046097,          0.00049052,             0.00604,             0.00604,             0.00604
                  62,            0.026629,           0.0048734,           0.0012708,             0.99847,             0.99792,             0.99378,             0.60436,            0.027293,           0.0045895,          0.00048316,            0.005974,            0.005974,            0.005974
                  63,            0.026963,           0.0047183,          0.00095581,             0.99411,             0.99435,             0.99164,             0.59807,            0.027236,           0.0045449,          0.00044252,            0.005908,            0.005908,            0.005908
                  64,            0.026978,           0.0048824,          0.00087936,             0.99379,             0.99364,             0.99298,             0.60468,            0.027354,           0.0045776,           0.0004621,            0.005842,            0.005842,            0.005842
                  65,            0.026365,           0.0048045,           0.0008486,             0.99308,             0.99994,               0.995,             0.60889,            0.027036,           0.0045605,          0.00040345,            0.005776,            0.005776,            0.005776
                  66,            0.026573,           0.0047709,           0.0012499,             0.99791,             0.99747,             0.99498,             0.61097,            0.027175,            0.004554,          0.00043537,             0.00571,             0.00571,             0.00571
                  67,            0.026553,           0.0046488,           0.0012584,             0.99048,             0.99276,             0.99332,             0.60606,            0.027546,           0.0045713,          0.00066551,            0.005644,            0.005644,            0.005644
                  68,            0.026573,           0.0045978,           0.0012592,             0.99643,             0.99694,             0.99498,             0.60936,            0.027257,           0.0046277,          0.00046235,            0.005578,            0.005578,            0.005578
                  69,            0.026505,           0.0046366,           0.0011272,             0.99799,             0.99629,             0.99432,             0.61441,            0.027009,           0.0045359,          0.00045962,            0.005512,            0.005512,            0.005512
                  70,            0.025939,           0.0047897,            0.001254,             0.99456,             0.99453,             0.99478,             0.59599,            0.027726,           0.0046233,           0.0005762,            0.005446,            0.005446,            0.005446
                  71,            0.026202,           0.0046116,           0.0011485,             0.99445,             0.99396,             0.99197,             0.61245,            0.027373,           0.0045905,          0.00043501,             0.00538,             0.00538,             0.00538
                  72,            0.025944,           0.0046215,           0.0010444,              0.9979,             0.99792,             0.99454,             0.62089,              0.0269,           0.0045364,          0.00041937,            0.005314,            0.005314,            0.005314
                  73,            0.026912,           0.0047883,           0.0013752,             0.99865,              0.9972,             0.99473,             0.60807,            0.027339,           0.0045371,          0.00046197,            0.005248,            0.005248,            0.005248
                  74,            0.026056,           0.0045277,          0.00081067,             0.99756,             0.99792,             0.99333,             0.61283,            0.027212,           0.0045492,          0.00038126,            0.005182,            0.005182,            0.005182
                  75,            0.026198,           0.0045665,           0.0012272,             0.99034,             0.99009,             0.99104,             0.61548,            0.026691,           0.0045007,          0.00066992,            0.005116,            0.005116,            0.005116
                  76,            0.026186,           0.0046158,           0.0011505,             0.99166,             0.99406,             0.99243,             0.61115,            0.026967,           0.0045435,          0.00043191,             0.00505,             0.00505,             0.00505
                  77,            0.025896,           0.0046921,          0.00097267,             0.99416,              0.9955,             0.99192,             0.62092,            0.027026,           0.0044539,          0.00040306,            0.004984,            0.004984,            0.004984
                  78,             0.02604,            0.004565,           0.0010351,             0.99503,             0.99511,             0.99142,             0.62927,            0.026764,           0.0045107,          0.00041079,            0.004918,            0.004918,            0.004918
                  79,            0.025394,           0.0045651,          0.00092278,             0.99422,             0.99355,             0.99443,             0.61506,            0.027242,           0.0045539,          0.00060668,            0.004852,            0.004852,            0.004852
                  80,            0.025366,           0.0046478,          0.00087123,             0.99126,             0.99441,             0.98945,             0.60612,            0.027256,           0.0045742,          0.00039723,            0.004786,            0.004786,            0.004786
                  81,            0.024954,           0.0046328,          0.00081182,             0.99786,             0.99842,               0.995,             0.61127,            0.027098,             0.00449,          0.00035741,             0.00472,             0.00472,             0.00472
                  82,            0.025315,           0.0044866,           0.0010459,             0.99433,             0.99468,             0.99044,             0.62135,            0.026957,           0.0045484,          0.00040673,            0.004654,            0.004654,            0.004654
                  83,            0.025527,           0.0044841,          0.00090063,             0.99457,             0.99402,             0.99275,              0.6177,            0.026962,           0.0045595,          0.00038175,            0.004588,            0.004588,            0.004588
                  84,            0.025014,           0.0044767,          0.00069452,             0.99075,             0.99541,             0.99109,             0.62298,            0.026818,           0.0044711,          0.00034525,            0.004522,            0.004522,            0.004522
                  85,            0.025118,           0.0045167,          0.00095574,             0.99469,             0.99516,             0.99199,             0.61335,            0.027235,           0.0044979,          0.00036496,            0.004456,            0.004456,            0.004456
                  86,            0.025471,           0.0044775,           0.0010366,             0.99097,             0.99182,             0.99275,             0.61217,            0.027087,           0.0045158,           0.0005645,             0.00439,             0.00439,             0.00439
                  87,            0.024917,           0.0044961,          0.00077426,             0.99535,              0.9912,             0.99302,             0.60332,            0.027467,           0.0045901,          0.00040492,            0.004324,            0.004324,            0.004324
                  88,             0.02474,           0.0044101,          0.00076735,              0.9989,             0.99843,               0.995,             0.62654,            0.026685,           0.0044882,          0.00034446,            0.004258,            0.004258,            0.004258
                  89,            0.024803,           0.0045259,          0.00077913,             0.99371,             0.99412,             0.99352,             0.61964,            0.026833,           0.0045364,          0.00031533,            0.004192,            0.004192,            0.004192
                  90,            0.024319,           0.0044391,           0.0007217,             0.99872,             0.99525,             0.99468,             0.61567,            0.027427,           0.0045626,          0.00033384,            0.004126,            0.004126,            0.004126
                  91,             0.02444,           0.0045887,          0.00069836,             0.99721,             0.99702,             0.99337,              0.6236,             0.02696,           0.0046132,          0.00032163,             0.00406,             0.00406,             0.00406
                  92,            0.024515,           0.0046015,          0.00082814,              0.9981,             0.99685,             0.99476,             0.61222,            0.027244,            0.004497,          0.00035445,            0.003994,            0.003994,            0.003994
                  93,            0.024641,           0.0043003,          0.00071496,             0.99752,             0.99702,             0.99464,             0.62627,            0.026854,           0.0044937,          0.00031468,            0.003928,            0.003928,            0.003928
                  94,            0.024239,           0.0045041,          0.00088308,             0.99901,             0.99819,               0.995,             0.63114,            0.026378,           0.0045409,          0.00035077,            0.003862,            0.003862,            0.003862
                  95,            0.023882,           0.0044271,           0.0007845,             0.99797,             0.99792,             0.99498,             0.62747,            0.026691,           0.0045604,          0.00028832,            0.003796,            0.003796,            0.003796
                  96,            0.024405,           0.0046078,          0.00057016,             0.99503,             0.99457,             0.99062,             0.62028,            0.026953,           0.0045635,          0.00028832,             0.00373,             0.00373,             0.00373
                  97,             0.02346,           0.0042373,          0.00065157,             0.99868,               0.998,               0.995,             0.62513,            0.026756,           0.0045243,          0.00029963,            0.003664,            0.003664,            0.003664
                  98,            0.024259,           0.0043032,          0.00070438,             0.99829,             0.99716,             0.99426,             0.61702,            0.027139,           0.0045347,          0.00033066,            0.003598,            0.003598,            0.003598
                  99,            0.023983,           0.0043316,          0.00063379,             0.99518,             0.99491,             0.99218,             0.61408,            0.027218,            0.004507,          0.00028983,            0.003532,            0.003532,            0.003532
                 100,            0.024156,            0.004476,          0.00050865,             0.99487,             0.99471,             0.99219,             0.62667,            0.026956,           0.0045371,          0.00029394,            0.003466,            0.003466,            0.003466
                 101,            0.023525,           0.0044516,          0.00055734,             0.99784,             0.99715,             0.99492,             0.62638,            0.026595,            0.004532,          0.00028333,              0.0034,              0.0034,              0.0034
                 102,            0.023833,           0.0043998,          0.00048675,             0.99808,             0.99697,             0.99492,             0.62051,            0.026929,           0.0045165,          0.00026464,            0.003334,            0.003334,            0.003334
                 103,            0.023877,           0.0043877,          0.00056122,             0.99832,             0.99765,               0.995,             0.63258,            0.026711,            0.004538,          0.00027597,            0.003268,            0.003268,            0.003268
                 104,            0.024064,            0.004398,          0.00060462,             0.99862,             0.99766,               0.995,             0.62339,            0.026631,           0.0045051,          0.00029906,            0.003202,            0.003202,            0.003202
                 105,            0.023106,           0.0043309,          0.00056781,             0.99777,             0.99781,               0.995,             0.62352,            0.027004,           0.0045626,           0.0002595,            0.003136,            0.003136,            0.003136
                 106,            0.023357,           0.0042895,          0.00049126,             0.99403,             0.99518,             0.99379,             0.62119,            0.026902,           0.0045269,          0.00025958,             0.00307,             0.00307,             0.00307
                 107,            0.023634,           0.0043544,          0.00062314,             0.99372,             0.99371,             0.99223,             0.62249,            0.026828,           0.0045242,          0.00027145,            0.003004,            0.003004,            0.003004
                 108,            0.022953,           0.0043891,          0.00071322,              0.9977,             0.99927,               0.995,             0.62278,            0.026904,           0.0045191,          0.00026562,            0.002938,            0.002938,            0.002938
                 109,             0.02292,           0.0043478,          0.00065898,             0.99843,             0.99857,               0.995,             0.60731,            0.027143,           0.0045607,          0.00026037,            0.002872,            0.002872,            0.002872
                 110,            0.023044,           0.0043007,          0.00055902,              0.9944,             0.99414,                0.99,             0.61353,            0.026589,            0.004575,          0.00024908,            0.002806,            0.002806,            0.002806
                 111,            0.023369,           0.0043591,          0.00061783,             0.99803,              0.9971,             0.99413,             0.61072,            0.026653,           0.0045598,          0.00025646,             0.00274,             0.00274,             0.00274
                 112,            0.022911,           0.0043652,          0.00049657,             0.99809,             0.99739,             0.99407,             0.62002,            0.026107,           0.0045487,          0.00023619,            0.002674,            0.002674,            0.002674
                 113,             0.02282,           0.0040904,          0.00048133,             0.99834,             0.99828,               0.995,             0.62996,            0.026128,           0.0045289,          0.00023141,            0.002608,            0.002608,            0.002608
                 114,            0.023015,           0.0042444,          0.00045206,             0.99431,             0.99389,               0.991,             0.62628,            0.026364,           0.0045022,          0.00023701,            0.002542,            0.002542,            0.002542
                 115,            0.022902,           0.0041261,          0.00062535,             0.99475,             0.99458,              0.9911,             0.61919,            0.026636,           0.0045577,          0.00023224,            0.002476,            0.002476,            0.002476
                 116,            0.022839,           0.0043824,          0.00054186,             0.99806,             0.99785,               0.995,             0.62671,            0.026582,           0.0045395,          0.00024227,             0.00241,             0.00241,             0.00241
                 117,            0.022869,           0.0043457,          0.00051185,             0.99752,             0.99714,             0.99463,             0.62193,            0.026423,           0.0045484,          0.00024038,            0.002344,            0.002344,            0.002344
                 118,            0.023023,           0.0041837,          0.00043435,             0.99799,             0.99745,             0.99443,              0.6205,            0.026595,           0.0045812,           0.0002339,            0.002278,            0.002278,            0.002278
                 119,            0.023068,           0.0041901,          0.00066145,             0.99759,             0.99806,               0.995,             0.62497,            0.026577,           0.0045412,          0.00023696,            0.002212,            0.002212,            0.002212
                 120,            0.022723,           0.0041638,          0.00041786,             0.99762,             0.99825,               0.995,             0.63016,            0.026401,           0.0045322,          0.00023857,            0.002146,            0.002146,            0.002146
                 121,            0.022111,           0.0044274,          0.00057367,             0.99765,             0.99824,               0.995,             0.62757,            0.026528,           0.0045719,          0.00021466,             0.00208,             0.00208,             0.00208
                 122,            0.022508,           0.0042529,          0.00042612,             0.99471,             0.99367,             0.99155,             0.62108,            0.026718,            0.004524,          0.00019885,            0.002014,            0.002014,            0.002014
                 123,            0.022304,            0.004294,          0.00037275,             0.99875,             0.99823,               0.995,             0.63076,            0.026418,           0.0045141,          0.00019346,            0.001948,            0.001948,            0.001948
                 124,            0.022329,            0.004229,          0.00050469,             0.99864,             0.99837,               0.995,             0.62633,            0.026563,           0.0045169,           0.0002051,            0.001882,            0.001882,            0.001882
                 125,            0.021721,           0.0040048,          0.00050963,             0.99848,             0.99845,               0.995,             0.62587,            0.026291,           0.0045226,          0.00020469,            0.001816,            0.001816,            0.001816
                 126,             0.02223,           0.0041322,          0.00039351,             0.99874,             0.99834,               0.995,             0.63188,            0.026503,           0.0045033,          0.00019808,             0.00175,             0.00175,             0.00175
                 127,            0.021771,           0.0042426,          0.00039194,              0.9988,             0.99825,               0.995,             0.62646,            0.026606,           0.0045342,           0.0001971,            0.001684,            0.001684,            0.001684
                 128,            0.021816,           0.0042198,           0.0003496,             0.99867,             0.99792,             0.99492,             0.62542,            0.026639,           0.0045606,          0.00019187,            0.001618,            0.001618,            0.001618
                 129,            0.021784,           0.0042994,          0.00043296,             0.99851,              0.9984,               0.995,             0.62401,            0.026852,           0.0045627,           0.0001873,            0.001552,            0.001552,            0.001552
                 130,            0.021341,           0.0040495,           0.0004558,             0.99878,              0.9985,               0.995,             0.61953,            0.026775,           0.0045601,           0.0001829,            0.001486,            0.001486,            0.001486
                 131,            0.021729,           0.0041875,          0.00041748,             0.99847,              0.9986,               0.995,             0.62467,            0.026723,           0.0045611,          0.00018142,             0.00142,             0.00142,             0.00142
                 132,            0.021667,            0.004055,          0.00042542,             0.99467,             0.99537,             0.99137,             0.62413,            0.026613,           0.0045625,           0.0001741,            0.001354,            0.001354,            0.001354
                 133,            0.021471,           0.0040758,          0.00030002,             0.99843,             0.99929,               0.995,             0.62092,            0.026697,           0.0045897,            0.000169,            0.001288,            0.001288,            0.001288
                 134,            0.021273,           0.0040535,          0.00031753,             0.99509,             0.99533,             0.99125,             0.62599,            0.026819,           0.0045817,          0.00016947,            0.001222,            0.001222,            0.001222
                 135,            0.021216,           0.0040592,          0.00037729,             0.99522,             0.99486,             0.99107,             0.62027,            0.026855,           0.0046083,          0.00016681,            0.001156,            0.001156,            0.001156
                 136,            0.021292,           0.0040322,           0.0004785,             0.99524,             0.99485,             0.99102,             0.61984,             0.02661,           0.0046173,          0.00016331,             0.00109,             0.00109,             0.00109
                 137,             0.02159,           0.0040714,          0.00040236,             0.99858,             0.99853,               0.995,             0.62567,            0.026635,           0.0046109,          0.00016213,            0.001024,            0.001024,            0.001024
                 138,            0.021206,           0.0040685,          0.00028053,             0.99512,              0.9948,             0.99147,             0.61659,            0.026954,           0.0046151,          0.00016298,            0.000958,            0.000958,            0.000958
                 139,            0.020877,           0.0042292,          0.00030684,             0.99524,             0.99477,             0.99128,             0.61687,            0.026926,           0.0046098,           0.0001594,            0.000892,            0.000892,            0.000892
                 140,             0.02107,           0.0039952,          0.00030699,             0.99873,              0.9983,               0.995,             0.61663,            0.026772,           0.0046198,          0.00015514,            0.000826,            0.000826,            0.000826
                 141,             0.02096,           0.0040146,          0.00042067,             0.99515,             0.99473,             0.99168,             0.61959,             0.02677,           0.0046072,          0.00015143,             0.00076,             0.00076,             0.00076
                 142,            0.020847,           0.0041086,          0.00029259,             0.99514,             0.99476,             0.99126,             0.62186,            0.026754,           0.0045896,          0.00015082,            0.000694,            0.000694,            0.000694
                 143,            0.020696,           0.0040537,            0.000462,             0.99506,             0.99483,             0.99122,              0.6196,            0.026789,           0.0045849,          0.00014902,            0.000628,            0.000628,            0.000628
                 144,            0.020601,           0.0040254,          0.00032979,             0.99501,              0.9949,             0.99201,             0.62352,            0.026866,           0.0045889,          0.00014738,            0.000562,            0.000562,            0.000562
                 145,            0.020435,           0.0039428,          0.00049869,             0.99878,             0.99836,               0.995,              0.6248,            0.026726,           0.0045802,          0.00014455,            0.000496,            0.000496,            0.000496
                 146,            0.020622,           0.0040928,          0.00032496,               0.995,              0.9948,             0.99172,             0.62932,            0.026557,           0.0045903,           0.0001422,             0.00043,             0.00043,             0.00043
                 147,            0.020073,           0.0041513,           0.0003162,             0.99512,             0.99477,             0.99122,             0.62409,            0.026785,           0.0046116,          0.00013677,            0.000364,            0.000364,            0.000364
                 148,            0.020755,            0.004042,          0.00029091,             0.99529,             0.99471,             0.99117,             0.62512,            0.026845,           0.0046182,          0.00013388,            0.000298,            0.000298,            0.000298
                 149,            0.020555,           0.0040108,          0.00032326,             0.99516,             0.99475,             0.99126,             0.62059,            0.026881,           0.0046173,          0.00013107,            0.000232,            0.000232,            0.000232
