               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,             0.03003,           0.0052743,           0.0019529,             0.99241,              0.9954,             0.99433,             0.60562,            0.027704,           0.0047758,          0.00069702,             0.00637,             0.00637,             0.00637
                  57,            0.029785,           0.0053941,           0.0018175,             0.99075,             0.99709,              0.9949,             0.58428,            0.028368,           0.0048894,          0.00060773,            0.006304,            0.006304,            0.006304
                  58,            0.029547,           0.0051262,           0.0016676,              0.9947,             0.99428,             0.99381,             0.60138,            0.028285,            0.004812,          0.00053291,            0.006238,            0.006238,            0.006238
                  59,            0.028995,           0.0050559,           0.0015935,             0.98131,             0.98897,             0.99224,             0.60252,            0.028103,           0.0047947,          0.00069555,            0.006172,            0.006172,            0.006172
                  60,            0.029291,           0.0052196,           0.0017778,             0.98715,             0.99562,             0.99443,             0.61348,            0.027399,           0.0047745,            0.000553,            0.006106,            0.006106,            0.006106
                  61,            0.029206,           0.0051296,           0.0015609,             0.99635,             0.99458,              0.9949,             0.60262,            0.027687,           0.0047677,           0.0005076,             0.00604,             0.00604,             0.00604
                  62,            0.029232,           0.0049528,           0.0015568,             0.99656,             0.99643,             0.99498,             0.60784,            0.027975,           0.0047787,          0.00051045,            0.005974,            0.005974,            0.005974
                  63,            0.029213,            0.005058,           0.0013027,             0.99657,              0.9975,             0.99486,             0.59851,            0.027753,           0.0047637,          0.00048307,            0.005908,            0.005908,            0.005908
                  64,            0.029474,           0.0051942,           0.0015985,             0.99199,             0.99477,             0.99319,             0.60022,            0.027723,           0.0047811,          0.00051418,            0.005842,            0.005842,            0.005842
                  65,            0.029144,            0.005308,            0.001574,             0.99034,             0.99706,             0.99483,              0.5975,            0.028033,           0.0048242,          0.00054812,            0.005776,            0.005776,            0.005776
                  66,            0.028592,           0.0051151,           0.0013162,             0.98499,             0.99046,             0.98895,             0.58642,            0.028248,           0.0048328,          0.00043154,             0.00571,             0.00571,             0.00571
                  67,            0.029001,           0.0051742,           0.0017232,             0.99153,             0.99253,             0.99319,             0.61458,             0.02768,           0.0047112,          0.00050186,            0.005644,            0.005644,            0.005644
                  68,            0.029281,           0.0051376,           0.0016708,             0.99284,             0.98991,             0.99471,              0.6081,            0.027506,           0.0048097,          0.00057368,            0.005578,            0.005578,            0.005578
                  69,             0.02876,           0.0050391,           0.0015265,             0.99559,             0.99792,             0.99498,             0.61666,            0.027553,           0.0047582,          0.00055098,            0.005512,            0.005512,            0.005512
                  70,            0.028336,           0.0048704,           0.0013138,             0.98572,             0.99699,             0.99309,             0.59271,            0.028242,           0.0048323,          0.00046795,            0.005446,            0.005446,            0.005446
                  71,            0.028774,           0.0052413,           0.0014652,             0.99373,             0.99532,             0.99442,             0.60371,            0.027701,           0.0047345,          0.00063837,             0.00538,             0.00538,             0.00538
                  72,            0.028744,           0.0050398,           0.0016226,             0.99104,             0.99792,             0.99494,             0.60346,            0.027905,           0.0047696,          0.00051751,            0.005314,            0.005314,            0.005314
                  73,            0.028004,           0.0052204,           0.0012025,              0.9881,             0.99709,             0.99468,              0.6145,            0.027091,           0.0047535,          0.00047643,            0.005248,            0.005248,            0.005248
                  74,            0.028503,           0.0050508,           0.0012069,             0.99666,             0.99216,             0.99479,             0.61143,             0.02742,           0.0047607,          0.00044003,            0.005182,            0.005182,            0.005182
                  75,            0.028258,           0.0049964,           0.0012106,             0.99489,             0.99661,             0.99451,             0.60983,            0.027079,           0.0047391,          0.00046309,            0.005116,            0.005116,            0.005116
                  76,            0.028173,           0.0051219,           0.0013194,             0.99591,             0.99645,             0.99486,             0.61154,            0.027721,           0.0046927,          0.00041328,             0.00505,             0.00505,             0.00505
                  77,            0.028172,           0.0048006,           0.0010327,              0.9919,             0.99792,             0.99492,             0.60017,            0.027652,           0.0047114,          0.00041952,            0.004984,            0.004984,            0.004984
                  78,            0.027859,           0.0048758,           0.0012115,             0.99753,             0.99773,             0.99496,              0.6167,            0.027307,           0.0047257,          0.00046383,            0.004918,            0.004918,            0.004918
                  79,            0.027644,           0.0049999,           0.0012299,              0.9921,             0.99792,              0.9949,             0.61187,             0.02714,           0.0046985,          0.00042408,            0.004852,            0.004852,            0.004852
                  80,            0.027863,           0.0050308,           0.0010397,             0.99772,             0.99792,             0.99463,             0.60991,            0.026893,           0.0047164,           0.0003887,            0.004786,            0.004786,            0.004786
                  81,            0.027913,           0.0049473,           0.0012252,             0.99735,             0.99484,             0.99496,             0.61934,            0.026905,           0.0047133,          0.00037799,             0.00472,             0.00472,             0.00472
                  82,            0.027145,            0.004892,           0.0012676,             0.99486,             0.99567,               0.995,             0.60389,            0.027328,           0.0047045,          0.00046362,            0.004654,            0.004654,            0.004654
                  83,            0.027373,           0.0050187,            0.001071,              0.9945,                   1,               0.995,             0.62149,            0.027042,           0.0046679,          0.00041151,            0.004588,            0.004588,            0.004588
                  84,             0.02751,           0.0048778,          0.00099707,             0.99586,             0.99885,               0.995,              0.6204,            0.027208,           0.0046794,           0.0004085,            0.004522,            0.004522,            0.004522
                  85,              0.0275,           0.0049565,           0.0011946,              0.9941,             0.99792,             0.99496,             0.61161,            0.027123,           0.0046863,          0.00040824,            0.004456,            0.004456,            0.004456
                  86,            0.027385,           0.0049329,           0.0011786,              0.9971,             0.99688,               0.995,             0.61662,            0.027481,           0.0046476,          0.00037519,             0.00439,             0.00439,             0.00439
                  87,            0.027259,           0.0050113,            0.001267,             0.99603,              0.9984,               0.995,             0.61698,            0.027142,           0.0046467,          0.00037207,            0.004324,            0.004324,            0.004324
                  88,            0.026911,           0.0047109,           0.0014674,              0.9974,             0.99792,             0.99498,             0.62141,            0.027014,           0.0046895,          0.00041765,            0.004258,            0.004258,            0.004258
                  89,             0.02715,           0.0049932,           0.0011539,             0.99156,             0.99366,             0.99045,             0.61072,            0.027224,            0.004698,          0.00035607,            0.004192,            0.004192,            0.004192
                  90,            0.026598,           0.0048566,           0.0012236,             0.99795,             0.99825,               0.995,             0.61478,            0.027197,           0.0046511,          0.00038995,            0.004126,            0.004126,            0.004126
                  91,            0.027039,           0.0049359,           0.0013413,             0.99486,             0.99849,               0.995,             0.60992,             0.02719,           0.0046529,          0.00034664,             0.00406,             0.00406,             0.00406
                  92,            0.027204,           0.0049295,           0.0010368,             0.99446,             0.99881,               0.995,             0.61335,            0.027551,           0.0046519,          0.00035031,            0.003994,            0.003994,            0.003994
                  93,            0.026861,           0.0049799,           0.0010164,             0.99483,             0.99822,               0.995,             0.62341,            0.027244,           0.0045714,          0.00036539,            0.003928,            0.003928,            0.003928
                  94,            0.026527,           0.0048413,           0.0010146,             0.99409,             0.99939,             0.99496,             0.61187,            0.027367,           0.0046911,          0.00032299,            0.003862,            0.003862,            0.003862
                  95,            0.026632,           0.0048251,          0.00087073,             0.99267,             0.99889,               0.995,             0.61821,            0.027018,           0.0046507,          0.00030746,            0.003796,            0.003796,            0.003796
                  96,            0.027114,           0.0048769,          0.00088294,             0.99723,             0.99792,             0.99498,             0.61265,            0.027244,           0.0046824,          0.00034032,             0.00373,             0.00373,             0.00373
                  97,            0.026686,           0.0048529,          0.00090621,             0.99434,             0.99817,               0.995,             0.61699,            0.026883,            0.004627,          0.00030423,            0.003664,            0.003664,            0.003664
                  98,            0.026241,           0.0047249,          0.00099382,               0.994,             0.99951,             0.99496,             0.61638,            0.027051,           0.0046526,          0.00031804,            0.003598,            0.003598,            0.003598
                  99,            0.026453,           0.0049202,           0.0012577,              0.9975,             0.99743,              0.9947,              0.6142,            0.027546,            0.004671,          0.00032932,            0.003532,            0.003532,            0.003532
                 100,            0.026248,           0.0049186,          0.00097598,              0.9982,             0.99792,             0.99496,             0.61774,            0.026956,            0.004622,          0.00032744,            0.003466,            0.003466,            0.003466
                 101,            0.026151,           0.0046908,          0.00081317,             0.99852,             0.99817,               0.995,             0.62523,            0.026943,           0.0046155,          0.00031192,              0.0034,              0.0034,              0.0034
                 102,            0.026316,           0.0047307,          0.00084689,             0.99753,             0.99827,               0.995,              0.6146,            0.027286,           0.0046416,          0.00030246,            0.003334,            0.003334,            0.003334
                 103,            0.026004,           0.0048422,           0.0009091,             0.99467,             0.99837,             0.99496,             0.62198,            0.026904,           0.0046164,            0.000268,            0.003268,            0.003268,            0.003268
                 104,            0.026221,           0.0046583,          0.00089158,             0.99514,             0.99817,               0.995,             0.61626,            0.026861,           0.0045755,          0.00027706,            0.003202,            0.003202,            0.003202
                 105,            0.026229,           0.0047327,          0.00088061,             0.99821,             0.99844,               0.995,             0.62411,            0.026963,           0.0045727,           0.0002948,            0.003136,            0.003136,            0.003136
                 106,            0.026217,           0.0047173,           0.0008127,             0.99814,             0.99804,               0.995,             0.61275,             0.02709,           0.0045902,            0.000297,             0.00307,             0.00307,             0.00307
                 107,            0.025602,           0.0046623,            0.000829,             0.99735,             0.99885,               0.995,             0.62017,            0.026779,           0.0045874,          0.00027615,            0.003004,            0.003004,            0.003004
                 108,            0.025252,           0.0047318,          0.00051314,             0.99802,             0.99793,               0.995,             0.62494,            0.026627,           0.0045867,          0.00026701,            0.002938,            0.002938,            0.002938
                 109,            0.025811,           0.0046121,          0.00062185,             0.99781,             0.99888,               0.995,             0.62001,            0.027284,           0.0045878,          0.00025094,            0.002872,            0.002872,            0.002872
                 110,            0.026024,           0.0048826,           0.0009918,             0.99578,             0.99818,               0.995,             0.61505,            0.027076,           0.0045794,          0.00028504,            0.002806,            0.002806,            0.002806
                 111,            0.025427,           0.0045718,           0.0011953,              0.9979,             0.99849,               0.995,             0.61697,            0.027056,           0.0046102,          0.00030648,             0.00274,             0.00274,             0.00274
                 112,            0.025346,           0.0048642,          0.00088511,             0.99679,             0.99913,               0.995,             0.62887,            0.027055,           0.0045678,          0.00028213,            0.002674,            0.002674,            0.002674
                 113,            0.025384,           0.0047987,          0.00081171,             0.99853,             0.99837,               0.995,             0.62632,            0.027008,           0.0045755,          0.00027611,            0.002608,            0.002608,            0.002608
                 114,            0.025072,           0.0046948,          0.00070186,             0.99853,             0.99829,               0.995,             0.62764,            0.026821,           0.0045772,          0.00025975,            0.002542,            0.002542,            0.002542
                 115,            0.025291,           0.0047285,          0.00069022,             0.99549,             0.99804,               0.995,             0.61342,            0.026979,           0.0045514,          0.00023983,            0.002476,            0.002476,            0.002476
                 116,            0.025683,           0.0047668,           0.0011528,             0.99826,             0.99804,               0.995,             0.63165,            0.026741,           0.0045339,          0.00024403,             0.00241,             0.00241,             0.00241
                 117,            0.025424,           0.0046716,          0.00075872,             0.99511,             0.99795,               0.995,             0.62722,            0.026809,           0.0045739,          0.00025262,            0.002344,            0.002344,            0.002344
                 118,            0.024939,           0.0046986,          0.00082209,             0.99851,             0.99843,               0.995,              0.6302,            0.026779,           0.0045939,          0.00023888,            0.002278,            0.002278,            0.002278
                 119,            0.025356,           0.0047582,          0.00060822,             0.99855,             0.99849,               0.995,             0.62368,            0.026554,           0.0045719,          0.00023937,            0.002212,            0.002212,            0.002212
                 120,            0.025175,           0.0046807,          0.00072332,             0.99843,             0.99875,               0.995,             0.62836,            0.026446,           0.0045689,          0.00021983,            0.002146,            0.002146,            0.002146
                 121,            0.025078,           0.0047977,          0.00057118,             0.99834,             0.99879,               0.995,             0.62894,            0.026571,           0.0045666,          0.00023116,             0.00208,             0.00208,             0.00208
                 122,            0.024977,           0.0047091,          0.00074793,             0.99872,             0.99829,               0.995,             0.62545,             0.02679,           0.0045709,          0.00021347,            0.002014,            0.002014,            0.002014
                 123,            0.024756,            0.004602,          0.00074039,             0.99878,             0.99823,               0.995,             0.62766,            0.026774,           0.0045894,          0.00021619,            0.001948,            0.001948,            0.001948
                 124,            0.024742,            0.004628,          0.00054322,             0.99845,             0.99811,               0.995,             0.63582,             0.02647,           0.0045799,          0.00021561,            0.001882,            0.001882,            0.001882
                 125,            0.025132,           0.0045708,          0.00050116,             0.99842,             0.99826,               0.995,             0.62475,            0.026734,           0.0045882,          0.00021539,            0.001816,            0.001816,            0.001816
                 126,            0.025059,           0.0047005,          0.00072564,             0.99834,             0.99793,               0.995,             0.62839,             0.02646,           0.0045399,          0.00020838,             0.00175,             0.00175,             0.00175
                 127,            0.024978,           0.0045377,          0.00064945,             0.99852,              0.9981,               0.995,             0.62878,            0.026482,           0.0045683,          0.00020202,            0.001684,            0.001684,            0.001684
                 128,            0.024539,           0.0045848,          0.00059462,             0.99625,              0.9982,               0.995,             0.62362,            0.026445,           0.0045747,          0.00019477,            0.001618,            0.001618,            0.001618
                 129,            0.024688,           0.0045718,          0.00046262,             0.99528,             0.99828,               0.995,             0.61828,             0.02669,           0.0045517,           0.0001875,            0.001552,            0.001552,            0.001552
                 130,            0.024941,           0.0047102,          0.00074064,             0.99872,             0.99831,               0.995,             0.61593,            0.026692,           0.0045442,          0.00018664,            0.001486,            0.001486,            0.001486
                 131,            0.024667,           0.0046815,           0.0007285,             0.99321,             0.99389,             0.99059,             0.62173,            0.026741,           0.0045536,          0.00018869,             0.00142,             0.00142,             0.00142
                 132,             0.02446,           0.0046819,          0.00072528,              0.9986,              0.9983,               0.995,             0.62822,            0.026632,           0.0045682,           0.0002025,            0.001354,            0.001354,            0.001354
                 133,             0.02443,           0.0045371,          0.00063858,             0.99677,             0.99848,               0.995,              0.6285,            0.026489,           0.0045365,          0.00018735,            0.001288,            0.001288,            0.001288
                 134,            0.024523,           0.0046495,          0.00064777,             0.99855,             0.99824,               0.995,             0.62498,            0.026562,           0.0045417,          0.00018217,            0.001222,            0.001222,            0.001222
                 135,            0.023923,           0.0047101,          0.00060825,             0.99763,             0.99814,               0.995,             0.63036,            0.026572,           0.0045455,           0.0001785,            0.001156,            0.001156,            0.001156
                 136,             0.02407,           0.0045908,          0.00061039,             0.99764,             0.99821,               0.995,             0.63237,            0.026315,           0.0045371,          0.00017423,             0.00109,             0.00109,             0.00109
                 137,             0.02401,           0.0046749,          0.00060785,              0.9987,             0.99832,               0.995,             0.62213,            0.026663,           0.0045512,          0.00017108,            0.001024,            0.001024,            0.001024
                 138,            0.024562,           0.0045609,          0.00068892,             0.99779,             0.99851,               0.995,             0.63267,            0.026504,           0.0045281,          0.00017812,            0.000958,            0.000958,            0.000958
                 139,            0.024387,           0.0046678,          0.00064238,             0.99848,             0.99841,               0.995,             0.62436,            0.026488,           0.0045384,           0.0001983,            0.000892,            0.000892,            0.000892
                 140,            0.023273,           0.0045018,          0.00047606,              0.9954,             0.99836,               0.995,                0.63,            0.026503,           0.0045441,          0.00016939,            0.000826,            0.000826,            0.000826
                 141,            0.023521,            0.004499,          0.00051584,             0.99733,             0.99811,               0.995,             0.62776,            0.026443,           0.0045283,          0.00016276,             0.00076,             0.00076,             0.00076
                 142,            0.023621,           0.0044221,          0.00053224,             0.99617,             0.99807,               0.995,             0.62385,            0.026448,           0.0045425,          0.00015725,            0.000694,            0.000694,            0.000694
                 143,            0.023917,            0.004454,          0.00043478,             0.99542,             0.99816,               0.995,             0.62831,            0.026353,           0.0045316,          0.00015229,            0.000628,            0.000628,            0.000628
                 144,            0.023866,           0.0047172,          0.00051723,              0.9987,             0.99815,               0.995,             0.62684,             0.02639,           0.0045301,          0.00014604,            0.000562,            0.000562,            0.000562
                 145,              0.0239,           0.0045967,           0.0005654,             0.99849,             0.99887,               0.995,             0.62642,            0.026616,           0.0045405,          0.00014103,            0.000496,            0.000496,            0.000496
                 146,            0.023541,           0.0045864,          0.00037477,             0.99513,             0.99841,               0.995,             0.62811,            0.026466,           0.0045218,          0.00013993,             0.00043,             0.00043,             0.00043
                 147,            0.023794,           0.0046008,          0.00044177,             0.99513,             0.99825,               0.995,             0.63077,            0.026442,           0.0045232,          0.00013811,            0.000364,            0.000364,            0.000364
                 148,            0.023249,           0.0045585,          0.00042809,             0.99865,             0.99831,               0.995,              0.6291,            0.026421,           0.0045366,          0.00013515,            0.000298,            0.000298,            0.000298
                 149,            0.023242,           0.0044893,          0.00046004,             0.99864,             0.99834,               0.995,             0.63047,            0.026367,           0.0045388,          0.00013187,            0.000232,            0.000232,            0.000232
